,Sentence,Label,weightedSum,sum,min,max/min,max/med,med/min,med
35,"Many of this surveillance are being implemented in the government sectors , military areas to enhance their security .
",0,32.64805803385725,103.7836686372757,9.797613143920898,8.407501697540283,4.387692451477051,4.019809246063232,5.409920692443848
36,"It can also be found in schools and workplaces .
",1,21.21324938991262,38.21348786354065,8.771896362304688,8.031496226787567,5.159977436065674,2.8715187907218933,3.6119189262390137
37,"It is useful to the government and the people in the law sector .
",0,26.72832310670447,61.162853717803955,8.926227569580078,8.370260953903198,5.968940258026123,2.401320695877075,2.957287311553955
38,"They can maintain social control and recognize threats .
",1,26.123741166067703,51.92426943778992,8.700244903564453,6.837144374847412,4.450878143310547,2.3862662315368652,4.249366760253906
39,"Video surveillance gives people a sense of security should anything happen .
",1,29.189676265054665,57.46142644435167,10.173622131347656,10.096182338893414,6.991720914840698,3.1044614240527153,3.181901216506958
40,"In addition , it can provide all day surveillance around the school or office with little manpower needed .
",1,30.739790938398194,96.96066725254059,9.246481895446777,8.164120078086853,5.015182971954346,3.1489371061325073,4.231298923492432
41,"For example , intruders can be detected if there are any in schools or offices .
",1,33.01151595878718,77.67997980117798,12.102082252502441,10.97167432308197,8.893710851669312,2.0779634714126587,3.20837140083313
42,"This can protect the students from being in a dangerous situation in particularly for the small children who are studying in nursery .
",0,32.69244925229336,99.53551182150841,10.59695816040039,10.198985785245895,7.508476972579956,2.6905088126659393,3.0884811878204346
43,"In addition , it can also prevent theft .
",1,23.7863975838236,44.42648434638977,9.21568775177002,7.921918153762817,6.053775310516357,1.86814284324646,3.161912441253662
44,"This technology can also be a helpful tool to assist the law enforcers such as the police to collect evidences of crime after it occurred .
",0,28.4167500074581,101.00675647519529,9.108171463012695,9.094777327030897,6.0629377365112305,3.0318395905196667,3.045233726501465
45,"This can increase the efficiency of solving the crime and thus decreasing the amount of criminal acts or people .
",0,31.044828945503784,86.83200831338763,10.372281074523926,10.351803991943598,6.0797929763793945,4.272011015564203,4.292488098144531
46,"With the help of the video surveillance , the chances of people performing crimes can be decreased .
",0,29.197742214327214,77.18854690436274,9.750292778015137,9.737678199075162,5.7122368812561035,4.025441317819059,4.038055896759033
47,"However , video surveillance may be a help to most sectors , it can also be misused by many people .
",0,33.0421183076653,99.06392868608236,10.180654525756836,10.162881352007389,5.857463359832764,4.305417992174625,4.323191165924072
48,"Some may use it to peek or record something illegal .
",1,28.097320918828586,61.81511378288269,9.554577827453613,8.324921131134033,4.625457286834717,3.6994638442993164,4.9291205406188965
49,"For example , it could be installed in personal lockers to record other 's moves and actions .
",1,32.06391301374737,97.72785124182701,10.29204273223877,10.118463307619095,6.109063148498535,4.00940015912056,4.182979583740234
50,"This technology could also be seen as invasion of human 's privacy .
",0,32.40270199447064,73.61210054159164,12.231635093688965,11.561857402324677,6.891121864318848,4.670735538005829,5.340513229370117
51,"Surveillance technology could cause everyone to feel paranoid and as if our actions are being watched .
",1,30.499892911532392,72.54486414790154,12.126550674438477,11.743234306573868,8.231762170791626,3.511472135782242,3.8947885036468506
52,"This could lead to psychological implications and thus causing many tremendous social effects that may be harmful to our society .
",0,32.585742481132606,98.70305325835943,10.967175483703613,10.89106921106577,6.859155654907227,4.031913556158543,4.108019828796387
53,"If everyone is being watched unknowingly , it seems that our freedom of doing things is being invaded .
",0,32.771524146046495,89.43940855003893,12.609911918640137,12.591294040903449,8.54384708404541,4.047446956858039,4.066064834594727
54,"Technology can be a very useful tool if being used in the correct manner .
",0,26.512068619691252,55.33609235286713,10.95313835144043,10.500882983207703,8.885766983032227,1.615116000175476,2.067371368408203
55,"It may be a help to prevent potential crimes from happening but also help people do crime .
",0,29.611305057696875,85.74442958831787,9.013416290283203,8.026971936225891,5.324192047119141,2.7027798891067505,3.6892242431640625
56,"The knowledge of installing surveillance should be taught to everyone so that crimes can be eliminated instead of increasing it .
",0,36.1465896405303,97.96924275578931,12.485757827758789,12.479073147755116,8.47679328918457,4.002279858570546,4.008964538574219
57,"The more people using it over us , the more power they will have on us .
",0,29.28834920305958,67.27412436902523,11.588504791259766,11.422087743878365,8.639486312866211,2.7826014310121536,2.9490184783935547
58,"We should respect that everyone has human rights and without other 's permission , this should not be placed or implanted to anyone .
",0,37.49635147274058,132.96863928437233,12.44694995880127,12.148985892534256,7.896407604217529,4.252578288316727,4.55054235458374
59,"We do not want to be sued infringing other 's privacy , therefore , before implanting any RFID , we should ask for other 's consent .
",0,39.73068027520671,142.55767807736993,13.981926918029785,13.950636941939592,10.190953016281128,3.7596839256584644,3.7909739017486572
60,"Surveillance technology is getting more and more widely used with the development of modern technology in terms of various scientific breakthroughs .
",1,32.06594514347065,92.8611481890548,12.126550674438477,12.123648329405114,8.166258573532104,3.9573897558730096,3.960292100906372
61,"And after all this scientific research result is applied to daily life , products such as RFID tracking system have become real .
",0,36.70290770094636,113.36828083358705,12.707192420959473,12.688696825876832,8.118584632873535,4.570112193003297,4.5886077880859375
62,"RFID is not only used to track products for logistical and storage purpose , it is also used to track people by doing human implants .
",0,36.69100207505668,113.26677978038788,12.560821533203125,12.318857580423355,9.594985008239746,2.723872572183609,2.965836524963379
63,"It is unacceptable for some people in the society , however , I think this application is necessary and provides the society a lot of benefit .
",0,31.662944110762126,112.60264112055302,10.115565299987793,9.968944534659386,6.913364887237549,3.055579647421837,3.202200412750244
64,"Surveillance technology such as RFID has been used to track people may help to reduce the number of people who get lost .
",0,32.27806241284992,81.8443103111349,12.126550674438477,12.12244899990037,9.938978910446167,2.183470089454204,2.1875717639923096
65,"For example , there are always news on newspaper , report that some elderly get lost at certain place and their family are looking for him or her .
",0,33.868898536913235,134.49468169361353,9.462852478027344,9.37338899821043,5.15756368637085,4.2158253118395805,4.305288791656494
66,"The family members must be worrying a lot about the lost elderly , and with the help of police office , maybe they can find the elderly back , but it will take a long time , and a lot of energy to find someone in a country has a population about five million without knowing the exact location of that person .
",0,37.616781408589624,228.78701889142394,13.02681827545166,13.00863260962069,10.542328357696533,2.466304251924157,2.484489917755127
67,"However , if the elderly has been implanted with RFID devices , then it will be much easier for the family to find him or her with the special serial number issued to each device differently .
",0,39.35988344929424,148.9521091580391,12.894454956054688,12.845868423581123,9.977813243865967,2.8680551797151566,2.9166417121887207
68,"They can track the location of the device with the information provided by the RFID signals ; therefore find the location of the lost elderly in a shorter period of time .
",0,39.5768248892733,127.03655565809458,13.281261444091797,13.275665235705674,11.046287775039673,2.229377460666001,2.234973669052124
69,"Surveillance technology such as RFID is not only useful to track the lost people but also useful to prevent the trading of children which happens in many developing countries .
",0,35.16340203272271,119.75431086448953,12.126550674438477,12.12244899990037,9.45695447921753,2.6654945206828415,2.6695961952209473
70,"It may be known that young children may be stolen by some agency that doing the business to trade the children .
",0,37.06367127314422,113.81239867210388,11.678153991699219,10.691709637641907,7.6142258644104,3.0774837732315063,4.063928127288818
71,"For example , they may wait in the public area and wait for parents to bring their children out but did n't pay attention to the child , so that this kind of agency may bring the child to mountain area and sell him or her with a good price .
",0,41.286141329018804,207.56457882001996,14.084619522094727,14.047735553234816,10.724928855895996,3.3228066973388195,3.3596906661987305
72,"Since this is happen more often in the country which is much larger than Singapore , it is even harder or maybe it is impossible for the parents to find the child back without knowing where the child has been brought to .
",0,31.44145747371139,155.42419603466988,10.831418991088867,10.606091141700745,8.197550296783447,2.4085408449172974,2.63386869430542
73,"Since this may happen across province , and without any clue about the path that the child may went through .
",0,35.03414598676116,112.41348969936371,10.687158584594727,9.497743248939514,6.225467205047607,3.2722760438919067,4.461691379547119
74,"However , if the child has been installed with tracking device , more information will be provided along the way when the family is trying to find him or her back .
",0,35.15555716802775,132.85862921737134,11.170486450195312,11.159777136519551,8.39426875114441,2.765508385375142,2.7762176990509033
75,"Not only the details of location will be provided , but also may lead to find out the root of this kind of children trading agency and it helps to prevent more this kind of tragedy to happen on any family .
",0,36.29797784555632,192.83463883772492,9.90423583984375,9.880091646686196,5.372330665588379,4.507760981097817,4.531905174255371
76,"Surveillance technology will help to prevent the family to loss their member especially the elderly and the children which need to be pay more attention to .
",0,38.338199286545326,125.39463175088167,12.126550674438477,12.05955307930708,8.753224611282349,3.3063284680247307,3.373326063156128
77,"As the technology increasingly advances , many of things that are regarded as impossible are turning into the 'possibles' .
",0,31.45232490465477,105.54694826155901,10.528221130371094,10.44644533842802,6.85629677772522,3.5901485607028008,3.671924352645874
78,"From internet , email to the most powerful surveillance technology , every step is advancement to not only the society but also the world 's achievements .
",0,39.2847068446539,137.3855176270008,13.915813446044922,13.563430070877075,9.64200210571289,3.9214279651641846,4.273811340332031
79,"People 's lives become from increasingly convenient to almost luxury , thanks to the implementation of increasingly technology available for the Man 's life .
",0,35.86821669384596,149.00869950838387,11.050285339355469,11.019954664632678,5.190763473510742,5.829191191121936,5.859521865844727
80,"However , such rapid advancement technology though can be extremely useful to our daily life ; it can also cause the invisible or massive threats to our peaceful livings that can be out of our imaginations and estimations .
",0,38.57575243374829,192.2162084551528,11.082310676574707,11.072526435367763,7.037621021270752,4.034905414097011,4.044689655303955
81,"Today , the surveillance technology has become almost manifest to wherever we go .
",0,36.79044368732397,79.05445969104767,12.963632583618164,12.109717011451721,8.863368511199951,3.24634850025177,4.100264072418213
82,"Take Singapore for example , these are installed from highly secured places such as Government sectors to working places , from condominiums to housing development board houses , and even from school canteens to toilets !
",0,41.38905046002982,189.45724497836636,12.614815711975098,12.614730361769034,7.910591125488281,4.704139236280753,4.704224586486816
83,"Even our applications in our Iphones or other smartphones , our I-pad can easily revealed our locations .
",0,38.16380711281311,125.04595100879669,13.60190200805664,12.053832650184631,8.963431358337402,3.090401291847229,4.638470649719238
84,"Every moves of us are being closely surveilled and followed once we stepped out of homes .
",0,35.57160987329787,97.4577132537961,11.557482719421387,11.545489750802517,6.912945747375488,4.632544003427029,4.644536972045898
85,"Now , surveillance technology such as RFID is even invented to track people .
",0,32.614817180136114,73.39425433985889,12.508979797363281,12.5037791300565,8.85202693939209,3.6517521906644106,3.6569528579711914
86,"I agree to a great extent that RFID technology shall not be easily available for the public and taken for granted .
",0,34.170382068454096,97.44753721356392,11.41005802154541,11.235668897628784,8.355220794677734,2.88044810295105,3.054837226867676
87,"On the other hand , I will also discuss the RFID shall be utilized for good purposes .
",0,32.57609827378046,81.50916901230812,11.071001052856445,10.942260056734085,8.03210973739624,2.910150319337845,3.038891315460205
88,"I agree that RFID technology shall not be made available to the public for easy abuse and distorted usage .
",0,37.30008182037417,94.98660606145859,12.802614212036133,12.462486565113068,10.217353820800781,2.2451327443122864,2.5852603912353516
89,"First , our privacy is at threat .
",1,25.997852840082487,49.89361763000488,9.30191421508789,7.051804542541504,3.583995819091797,3.467808723449707,5.717918395996094
90,"Though tracking devices such as the applications in our smartphones these days can add fun and entertainment to our fast-living paced livings , this can be a double-edged sword .
",0,43.33856221127314,153.2297713048756,12.801990509033203,12.797958051320165,9.775567531585693,3.022390519734472,3.0264229774475098
91,"We revealed our locations , for our friends to catch up with us , however we can never know who is watching us out there secretly .
",0,34.05998177374363,114.55729097127914,10.292165756225586,9.994662761688232,6.683302402496338,3.3113603591918945,3.608863353729248
92,"Hackers become increasingly vicious , invading into our computer system , now with radio-frequency tracking device , this may fall into inappropriate hands for the wrong reasons .
",0,38.28546083338968,154.0241515338421,11.540338516235352,11.112283617258072,7.354920387268066,3.7573632299900055,4.185418128967285
93,"Every moves of us are easily tracked .
",0,29.634229600247636,55.655391216278076,11.557482719421387,9.605323314666748,4.2519683837890625,5.3533549308776855,7.305514335632324
94,"This is very hazardous .
",1,20.588484227540903,29.712605118751526,8.848567008972168,7.530659079551697,4.740547180175781,2.7901118993759155,4.108019828796387
95,"No matter how good and how many security systems are there for us , the hackers are also increasingly improving their skills in terms of hacking and breaking the codes of the security system .
",0,30.076929853156646,129.50970122776926,9.511548042297363,9.503742599859834,6.386860132217407,3.1168824676424265,3.124687910079956
96,"On the other hand , I think RFID can be useful when comes to appropriate handling and usage .
",0,34.831858071604344,86.08615773916245,11.597679138183594,11.485864490270615,8.153228998184204,3.3326354920864105,3.4444501399993896
97,"For example , this can be a very beneficial and useful device for police force to track crime suspects and terrorists for their movements , or contributing to more leads for solving a case .
",0,34.43745614022968,154.15255111455917,11.113533973693848,10.83616727590561,7.142934083938599,3.6932331919670105,3.970599889755249
98,"Additionally , if appropriately used , this device can contributed to our scientific findings and research .
",0,38.799207060229925,93.86650133132935,14.627904891967773,14.075381636619568,10.369035720825195,3.7063459157943726,4.258869171142578
99,"In this , I mean that we can input this device implant into an animal or birds species , for us to track their movements and actions relating to our human research that can bring us to a new regime .
",0,41.148688179961994,196.85330690816045,13.276261329650879,13.2341422252357,9.067554473876953,4.1665877513587475,4.208706855773926
100,"RFID is indeed a great invention .
",1,27.620401620570192,45.66912591457367,12.560821533203125,11.306332349777222,8.818074226379395,2.488258123397827,3.7427473068237305
101,"It can benefit our mankind if appropriately used .
",0,32.38115560357619,59.11781096458435,11.975512504577637,10.356640815734863,7.764058589935303,2.5925822257995605,4.211453914642334
102,"However , I think such powerful device shall not be made easily available for the public or fall into the hands of 'ill-intentioned ' individuals .
",0,34.068780155199654,118.81886805628892,10.693574905395508,10.692077328101732,7.803197860717773,2.8888794673839584,2.8903770446777344
103,"This will lead to more crimes and bring threats to our privacy .
",0,27.28608424826071,59.80682824552059,8.816296577453613,8.64661230146885,5.011988639831543,3.634623661637306,3.8043079376220703
104,"RFID is used in many forms for example , transportation , homes and even offices .
",0,32.23507022251361,79.87008321285248,12.560821533203125,11.36947214603424,9.201879501342773,2.1675926446914673,3.3589420318603516
105,"Over these years , it had help humans to improve the accessibility in the forms of cards to gain access to certain places .
",0,36.330111947624616,123.11162839084864,10.797322273254395,10.724845550954342,6.350663661956787,4.374181888997555,4.446658611297607
106,"Other than using it on these areas , it is also been used as human implant or as a form of products .
",0,34.737053462727395,107.6946242954582,11.806812286376953,11.788584480062127,8.31715726852417,3.471427211537957,3.489655017852783
107,"These implants and products are also been used as surveillance tools .
",0,29.54800785132492,64.15570282936096,9.742462158203125,8.784830927848816,4.722930431365967,4.061900496482849,5.019531726837158
108,"For using as a surveillance tool , it could also be used in terms of surveys and statistics .
",0,32.47205655605948,81.30613571591675,10.824628829956055,10.81431752257049,8.01087999343872,2.80343752913177,2.813748836517334
109,"There are also medical tools that are more of implant into the human body for the basic medical research .
",0,34.36978837394997,94.71079248934984,13.046929359436035,12.9615323767066,9.40166425704956,3.5598681196570396,3.6452651023864746
110,"Moreover , the use of RFID chip in tracking clothes were also very common sight in the service industry for the huge number of clothing to be identified and tracked the location of it at any one point .
",0,34.62996264598026,167.82994024269283,9.536723136901855,9.527251301333308,5.649289846420288,3.87796145491302,3.8874332904815674
111,"When RFID had been used in the transportation needs in the form of ez-link cards , the ability to gain faster and easier access of the transportation needs had been seen over the years .
",0,36.93867540738862,158.54491220973432,11.858535766601562,11.848901340737939,8.942742109298706,2.906159231439233,2.9157936573028564
112,"This from also can be used as a tracking device where the places a person visited for the past few trips were all recorded by the system and the cards .
",0,36.9354892392852,141.36213791370392,10.61231803894043,10.077062010765076,7.531082630157471,2.545979380607605,3.081235408782959
113,"This form of tracking is not harmful and disturbing to the society as it could be used to fight crimes to maintain law and order .
",0,34.65687121560968,105.946067544166,11.894608497619629,11.889412929769605,8.988929510116577,2.9004834196530282,2.9056789875030518
114,"As this information is been well keep by the operators where they encrypt the data and used it in the proper form .
",0,37.855157931409295,117.13031899929047,11.916851043701172,10.940815806388855,7.851956367492676,3.088859438896179,4.064894676208496
115,"This also prevents the chances of normal hackers to get this information that were recorded for proper usages are misused for unlawful usages .
",0,35.16130260021219,139.4752056240104,9.457393646240234,9.454186937306076,4.329251289367676,5.1249356479384005,5.128142356872559
116,"Moreover , the use of the RFID for medical research is also been widely used in many countries .
",0,30.05974692896739,83.62808106467128,9.325284004211426,9.299549777060747,5.536898136138916,3.762651640921831,3.7883858680725098
117,"These chips were also implanted under the human skin where it also helps to store the basic information of the person in it .
",0,31.26806126813553,104.41442422568798,8.871652603149414,8.70565713942051,5.413938283920288,3.2917188555002213,3.457714319229126
118,"This form of tools does not harm but it helps in the ability to identify any person who is not carrying any identification when comes to emergency .
",0,35.88794604760341,130.00832629203796,11.456604957580566,11.14939096570015,7.34858512878418,3.80080583691597,4.108019828796387
119,"This important information may be needed to save the person life where their medical history was all recorded in the chip .
",0,33.785729874519916,112.32091265916824,10.862997055053711,10.00312715768814,5.951226234436035,4.051900923252106,4.911770820617676
120,"Additionally , the service industry were also using it to track its clothes that were been used by their employees .
",0,34.63408997177066,106.78913640975952,11.342290878295898,10.219555377960205,7.364253759384155,2.85530161857605,3.978037118911743
121,"This is a scene seen in Resort World Sentosa .
",1,33.286218650250646,60.63851487636566,13.981254577636719,13.395145177841187,9.873234748840332,3.5219104290008545,4.108019828796387
122,"The clothes were all implanted with an RFID tracking chip for easy identification and recording of the whereabouts the clothes is at .
",1,37.01676299644441,105.98612828180194,14.410157203674316,14.374273646622896,10.895124435424805,3.4791492111980915,3.5150327682495117
123,"As their clothes were mass collected and washed by an external company , the ability to have a tracking system to know the whereabouts of their clothing helps in terms of the logistical hassle .
",0,37.18712087181197,161.06282262597233,11.352987289428711,11.34026053454727,7.846540689468384,3.4937198450788856,3.506446599960327
124,"Therefore , the usages of RFID chips were more useful to help the human in the basic needs or task that is required .
",0,35.40006067613584,121.8506272137165,11.522899627685547,11.188172549009323,7.772014141082764,3.4161584079265594,3.750885486602783
125,"This form of tracking were also not harmful to any person where they much of these information were all used for helping a person then disrupt the lives of human race .
",0,41.12453617546575,171.04059617221355,13.001737594604492,12.92615057528019,8.183856964111328,4.742293611168861,4.817880630493164
126,"Therefore I agree that the use of the RFID technology in tracking any person or product that would help the human race which also been mention above .
",0,37.38049726692264,142.1027595847845,12.67807674407959,12.637536123394966,7.962220191955566,4.6753159314394,4.715856552124023
127,"I think that surveillance technology such as RFID ( radio-frequency identification ) can be used to track people .
",1,30.359583823858483,71.09848411893472,12.043313980102539,12.037817946169525,9.70605993270874,2.331758013460785,2.337254047393799
128,"Nowadays , with the rapid development of science and technology , the emerging technologies always contribute to human beings better living conditions .
",0,28.08817481241411,92.06345139443874,8.581592559814453,8.386998280882835,5.273142099380493,3.1138561815023422,3.30845046043396
129,"For example , the Internet has abridged the distance among people globally .
",0,30.147486265763526,73.23628381383605,9.906793594360352,9.90427121031098,6.320370197296143,3.583901013014838,3.586423397064209
130,"Although we have to admit some bad effect which is brought up by the new technology , still the advantages of the new technologies can not be simply discarded .
",0,29.658113392800615,128.63297361135483,9.144762992858887,9.004200518131256,5.174759864807129,3.829440653324127,3.970003128051758
131,"Back to the surveillance technology , people may say it leaks their privacy or personal life .
",0,33.302005542690246,94.22445297241211,10.593240737915039,8.943414092063904,6.052727699279785,2.8906863927841187,4.540513038635254
132,"Compared to this disadvantage , we should think about what the advantages it has make available for human beings .
",0,32.67032812386421,95.80811616778374,10.000035285949707,9.62059560418129,5.804919719696045,3.8156758844852448,4.195115566253662
133,"It can provide a safe , convenient , identifiable environment .
",0,28.34768218250582,58.62831223011017,11.330467224121094,10.284512758255005,6.846527099609375,3.43798565864563,4.483940124511719
134,"Tracking people using surveillance technology can make better security of people 's life .
",0,34.51091052917557,88.03992426395416,12.238847732543945,10.80735170841217,6.677790641784668,4.129561066627502,5.561057090759277
135,"For the old people , if they are alone at home , one day , they want to go out for a walk .
",0,26.37306431252761,83.36891171336174,8.219711303710938,8.045299053192139,5.510376453399658,2.5349225997924805,2.7093348503112793
136,"In case , they have some accident like heart attack , the track of them will show there is something wrong .
",1,34.717042798513745,110.0918100476265,11.40625,10.924695789813995,7.174951076507568,3.749744713306427,4.231298923492432
137,"The people can get there as soon as possible to save them .
",0,22.102111070106556,52.949580086395144,7.377869606018066,7.367530690506101,3.9830422401428223,3.3844884503632784,3.394827365875244
138,"For the young people , parents do not need to worry about where my kids will go after the school .
",0,28.24342448769508,83.95046789944172,8.978801727294922,8.82114277780056,6.339252948760986,2.4818898290395737,2.6395487785339355
139,"By investigating the track by the surveillance technology , they can easily figure out where are their kids now and know roughly what they are doing .
",0,33.70887182263447,127.10370555147529,9.845451354980469,9.8117552138865,5.6309027671813965,4.180852446705103,4.214548587799072
140,"On the other hand , due to the track of people , the police can better know a person 's daily schedule .
",0,30.607740915523475,100.55429674126208,9.61153793334961,9.589567949995399,5.433075428009033,4.156492521986365,4.178462505340576
141,"It gives the police a better control of the criminal .
",0,25.149482980541222,49.952988028526306,9.799040794372559,8.977952718734741,6.24324369430542,2.7347090244293213,3.5557971000671387
142,"All these contributions by using the surveillance technology to track make the environment safer .
",0,34.00675604855129,84.12275791168213,10.935262680053711,9.588285207748413,7.012198448181152,2.5760867595672607,3.9230642318725586
143,"Tracking people using surveillance technology can make people 's life more convenient and identifiable .
",0,39.23881195442073,91.84610080718994,15.07024097442627,13.510485172271729,10.77038288116455,2.7401022911071777,4.299858093261719
144,"Nowadays , people need to carry a lot of ID cards around to show that I am the one the same as the one on the ID cards .
",0,28.39543522589121,107.47900038957596,8.581592559814453,8.28008085489273,5.711759805679321,2.5683210492134094,2.869832754135132
