,Sentence,Label,weightedSum,sum,min,max/min,max/med,med/min,med,bleu
82,"Take Singapore for example , these are installed from highly secured places such as Government sectors to working places , from condominiums to housing development board houses , and even from school canteens to toilets !
",0,40.67211120459877,184.56029956426937,11.867790222167969,11.865934545057826,7.304291248321533,4.5616432967362925,4.5634989738464355,0.7380547312327901
83,"Even our applications in our Iphones or other smartphones , our I-pad can easily revealed our locations .
",0,34.79836166349815,110.18342900276184,12.387531280517578,10.248986721038818,8.332630157470703,1.9163565635681152,4.054901123046875,0.46280818463750145
84,"Every moves of us are being closely surveilled and followed once we stepped out of homes .
",0,36.09461965239106,91.50443188101053,12.206494331359863,12.11658488959074,8.29599928855896,3.8205856010317802,3.9104950428009033,0.7685118817506231
85,"Now , surveillance technology such as RFID is even invented to track people .
",0,34.65564596109878,69.81494823470712,14.418156623840332,14.40251699462533,11.200826406478882,3.201690588146448,3.21733021736145,0.6910430034056007
86,"I agree to a great extent that RFID technology shall not be easily available for the public and taken for granted .
",0,34.340416941519756,97.73011876642704,11.097314834594727,10.962708875536919,8.288275957107544,2.6744329184293747,2.8090388774871826,0.9046546841022693
87,"On the other hand , I will also discuss the RFID shall be utilized for good purposes .
",0,32.73412197652947,78.54336129128933,11.763850212097168,11.537049904465675,8.723545789718628,2.8135041147470474,3.04030442237854,0.7008304342918082
88,"I agree that RFID technology shall not be made available to the public for easy abuse and distorted usage .
",0,36.76369830199974,93.09966897964478,13.100059509277344,12.636542916297913,10.505849838256836,2.1306930780410767,2.594209671020508,0.8945849272859947
89,"First , our privacy is at threat .
",1,25.769344493106473,44.025434494018555,9.594110488891602,7.252951622009277,5.122100830078125,2.1308507919311523,4.472009658813477,0.4156879623939317
90,"Though tracking devices such as the applications in our smartphones these days can add fun and entertainment to our fast-living paced livings , this can be a double-edged sword .
",0,42.613654678653425,150.29454563721083,12.47554874420166,12.471869569504634,8.832959651947021,3.638909917557612,3.6425890922546387,0.8263906912420087
91,"We revealed our locations , for our friends to catch up with us , however we can never know who is watching us out there secretly .
",0,33.515454433974924,106.99379134178162,10.46090316772461,10.00314086675644,7.793412208557129,2.2097286581993103,2.6674909591674805,0.6870360326248305
92,"Hackers become increasingly vicious , invading into our computer system , now with radio-frequency tracking device , this may fall into inappropriate hands for the wrong reasons .
",0,37.842997788430985,150.038689494133,12.06482982635498,11.016118168830872,8.015331268310547,3.0007869005203247,4.049498558044434,0.5814530143798139
93,"Every moves of us are easily tracked .
",0,28.2768711985118,47.20968151092529,12.206494331359863,10.048010110855103,8.245936870574951,1.8020732402801514,3.960557460784912,0.4484529164082339
94,"This is very hazardous .
",1,21.281691126991063,28.78459942340851,10.538661003112793,8.738930583000183,4.103781223297119,4.635149359703064,6.434879779815674,0.4653519225624661
95,"No matter how good and how many security systems are there for us , the hackers are also increasingly improving their skills in terms of hacking and breaking the codes of the security system .
",0,27.289127717427334,113.14581780228764,9.018575668334961,9.008091761730611,6.262155294418335,2.7459364673122764,2.756420373916626,0.8521647774309706
96,"On the other hand , I think RFID can be useful when comes to appropriate handling and usage .
",0,34.430249268819274,83.83094124495983,11.660694122314453,11.539756119251251,8.778945922851562,2.7608101963996887,2.8817481994628906,0.7179060700132714
97,"For example , this can be a very beneficial and useful device for police force to track crime suspects and terrorists for their movements , or contributing to more leads for solving a case .
",0,34.84029331759713,144.7865484058857,13.368661880493164,12.983702152967453,9.963992834091187,3.0197093188762665,3.4046690464019775,0.7729394183741267
98,"Additionally , if appropriately used , this device can contributed to our scientific findings and research .
",0,37.08717620922224,82.63851320743561,13.446756362915039,12.585837602615356,9.679676055908203,2.9061615467071533,3.767080307006836,0.41090346858039173
99,"In this , I mean that we can input this device implant into an animal or birds species , for us to track their movements and actions relating to our human research that can bring us to a new regime .
",0,40.76668770419264,195.0003113001585,13.861225128173828,13.748180344700813,9.73020601272583,4.017974331974983,4.131019115447998,0.8073372913400613
100,"RFID is indeed a great invention .
",1,22.46874592743552,37.7190545797348,9.21765422821045,8.267569899559021,5.564268350601196,2.7033015489578247,3.653385877609253,0.6591682262823905
101,"It can benefit our mankind if appropriately used .
",0,32.20009391689564,56.38074505329132,11.994887351989746,10.282238841056824,6.331303596496582,3.9509352445602417,5.663583755493164,0.7472034105707327
102,"However , I think such powerful device shall not be made easily available for the public or fall into the hands of 'ill-intentioned ' individuals .
",0,34.09575096203651,112.58193230838515,10.173242568969727,10.16987735661678,7.671403646469116,2.498473710147664,2.5018389225006104,0.7597976790569183
103,"This will lead to more crimes and bring threats to our privacy .
",0,27.92704700569214,59.91384136676788,8.831427574157715,8.556042790412903,3.5713706016540527,4.98467218875885,5.260056972503662,0.832613415118525
104,"RFID is used in many forms for example , transportation , homes and even offices .
",0,29.35219913048584,74.43950951099396,9.980084419250488,8.476621627807617,5.816375732421875,2.660245895385742,4.163708686828613,0.5236926118056265
105,"Over these years , it had help humans to improve the accessibility in the forms of cards to gain access to certain places .
",0,36.51964090880348,116.13827084749937,12.415181159973145,12.323304004967213,8.094523906707764,4.228780098259449,4.320657253265381,0.7803837666807638
106,"Other than using it on these areas , it is also been used as human implant or as a form of products .
",0,32.811645980326375,103.06174320168793,10.874631881713867,10.846977291628718,7.426522731781006,3.4204545598477125,3.4481091499328613,0.7702206670132986
107,"These implants and products are also been used as surveillance tools .
",0,32.96245973701053,64.45324766635895,11.180916786193848,10.342262029647827,6.865302085876465,3.4769599437713623,4.315614700317383,0.8172191106845063
108,"For using as a surveillance tool , it could also be used in terms of surveys and statistics .
",0,30.56461879263562,76.02632130496204,9.556829452514648,9.528741853311658,6.866490840911865,2.6622510123997927,2.690338611602783,0.7179060700132714
109,"There are also medical tools that are more of implant into the human body for the basic medical research .
",0,30.630927680136057,82.6203188970685,10.391156196594238,10.26727008074522,7.256161689758301,3.0111083909869194,3.1349945068359375,0.8945849272859947
110,"Moreover , the use of RFID chip in tracking clothes were also very common sight in the service industry for the huge number of clothing to be identified and tracked the location of it at any one point .
",0,35.18737807964823,158.3839366082102,10.245656967163086,10.21636407636106,7.4442267417907715,2.7721373345702887,2.8014302253723145,0.8947128105636698
111,"When RFID had been used in the transportation needs in the form of ez-link cards , the ability to gain faster and easier access of the transportation needs had been seen over the years .
",0,36.41273569192962,152.07946995086968,11.963010787963867,11.950931249186397,8.737088680267334,3.2138425689190626,3.225922107696533,0.8227043695059131
112,"This from also can be used as a tracking device where the places a person visited for the past few trips were all recorded by the system and the cards .
",0,39.13017201973634,138.67393571138382,11.727344512939453,11.158586502075195,8.343961238861084,2.8146252632141113,3.383383274078369,0.93330411901299
113,"This form of tracking is not harmful and disturbing to the society as it could be used to fight crimes to maintain law and order .
",0,33.249457959299036,102.13543071597815,11.145157814025879,11.051646687090397,8.454411506652832,2.597235180437565,2.690746307373047,0.919942412538118
114,"As this information is been well keep by the operators where they encrypt the data and used it in the proper form .
",0,39.2218097335775,118.77186584472656,12.582463264465332,11.558155536651611,6.742193222045898,4.815962314605713,5.840270042419434,0.8158877326503872
115,"This also prevents the chances of normal hackers to get this information that were recorded for proper usages are misused for unlawful usages .
",0,35.040591179905455,134.31053610611707,10.102089881896973,10.09286109637469,4.62110710144043,5.471753994934261,5.480982780456543,0.9129657485960063
116,"Moreover , the use of the RFID for medical research is also been widely used in many countries .
",0,30.179248471860333,78.2066271752119,9.6254243850708,9.583809211850166,6.863052129745483,2.720757082104683,2.7623722553253174,0.7773745010088242
117,"These chips were also implanted under the human skin where it also helps to store the basic information of the person in it .
",0,31.573025122145168,97.83899927139282,11.057342529296875,10.7785964012146,7.794952154159546,2.9836442470550537,3.262390375137329,0.9129657485960063
118,"This form of tools does not harm but it helps in the ability to identify any person who is not carrying any identification when comes to emergency .
",0,36.349558474446866,128.90776498615742,11.375377655029297,11.150138214230537,7.25770378112793,3.8924344331026077,4.117673873901367,0.850505601852578
119,"This important information may be needed to save the person life where their medical history was all recorded in the chip .
",0,32.92071346017594,104.01901686191559,10.95714282989502,10.42738139629364,6.684258460998535,3.743122935295105,4.272884368896484,0.9046546841022693
120,"Additionally , the service industry were also using it to track its clothes that were been used by their employees .
",0,34.79090212195608,98.75671255588531,12.097105026245117,11.091047167778015,7.995785713195801,3.0952614545822144,4.101319313049316,0.6964175548140908
121,"This is a scene seen in Resort World Sentosa .
",1,35.59041631869752,60.785067558288574,15.714906692504883,14.760929465293884,10.606507301330566,4.154422163963318,5.108399391174316,0.7758953294014638
122,"The clothes were all implanted with an RFID tracking chip for easy identification and recording of the whereabouts the clothes is at .
",1,38.287307629981555,102.09401156008244,14.36424446105957,14.16198317706585,11.75244951248169,2.40953366458416,2.611794948577881,0.9089998905159377
123,"As their clothes were mass collected and washed by an external company , the ability to have a tracking system to know the whereabouts of their clothing helps in terms of the logistical hassle .
",0,35.867990750744575,154.821676408872,9.820293426513672,9.799724081531167,6.384929656982422,3.414794424548745,3.43536376953125,0.8521647774309706
124,"Therefore , the usages of RFID chips were more useful to help the human in the basic needs or task that is required .
",0,34.87086424788271,125.4449473619461,11.329426765441895,10.729039788246155,7.140750885009766,3.588288903236389,4.188675880432129,0.825918740892312
125,"This form of tracking were also not harmful to any person where they much of these information were all used for helping a person then disrupt the lives of human race .
",0,39.799023664385906,170.66441583633423,12.058486938476562,11.945920944213867,7.242443084716797,4.70347785949707,4.816043853759766,0.8154057201645369
126,"Therefore I agree that the use of the RFID technology in tracking any person or product that would help the human race which also been mention above .
",0,34.96859946746613,132.31167762726545,10.208354949951172,10.16116464883089,6.173726558685303,3.987438090145588,4.034628391265869,0.8888214377548006
127,"I think that surveillance technology such as RFID ( radio-frequency identification ) can be used to track people .
",1,28.09901600242482,64.61978098656982,11.987525939941406,11.97938711475581,9.703566551208496,2.275820563547313,2.28395938873291,0.6056699946775881
128,"Nowadays , with the rapid development of science and technology , the emerging technologies always contribute to human beings better living conditions .
",0,26.291348519245876,73.30758896097541,8.811592102050781,8.774457816034555,6.576370000839233,2.198087815195322,2.235222101211548,0.6788045408167876
129,"For example , the Internet has abridged the distance among people globally .
",0,28.046503453873118,64.50403084047139,9.525142669677734,9.512966675683856,6.119957685470581,3.393008990213275,3.4051849842071533,0.6047621216273121
130,"Although we have to admit some bad effect which is brought up by the new technology , still the advantages of the new technologies can not be simply discarded .
",0,29.5015326599216,115.0444173514843,10.94039535522461,10.652619749307632,7.397624969482422,3.2549947798252106,3.5427703857421875,0.8263906912420087
