,Sentence,Label,weightedSum,sum,min,max/min,max/med,med/min,med
53,"If everyone is being watched unknowingly , it seems that our freedom of doing things is being invaded .
",0,,,,,,4.247882484458387,4.261866092681885
54,"Technology can be a very useful tool if being used in the correct manner .
",0,,,,,,1.5695473849773407,2.0374228954315186
55,"It may be a help to prevent potential crimes from happening but also help people do crime .
",0,,,,,,3.2307568192481995,4.21030855178833
56,"The knowledge of installing surveillance should be taught to everyone so that crimes can be eliminated instead of increasing it .
",0,,,,,,4.210302435327321,4.21696662902832
57,"The more people using it over us , the more power they will have on us .
",0,,,,,,2.711240515112877,2.9582576751708984
58,"We should respect that everyone has human rights and without other 's permission , this should not be placed or implanted to anyone .
",0,,,,,,4.485884338617325,4.705661773681641
59,"We do not want to be sued infringing other 's privacy , therefore , before implanting any RFID , we should ask for other 's consent .
",0,,,,,,3.702182689681649,3.732196092605591
60,"Surveillance technology is getting more and more widely used with the development of modern technology in terms of various scientific breakthroughs .
",1,,,,,,3.5052260220982134,3.5083906650543213
61,"And after all this scientific research result is applied to daily life , products such as RFID tracking system have become real .
",0,,,,,,4.5464976374059916,4.561008453369141
62,"RFID is not only used to track products for logistical and storage purpose , it is also used to track people by doing human implants .
",0,,,,,,3.2477721571922302,3.462982654571533
63,"It is unacceptable for some people in the society , however , I think this application is necessary and provides the society a lot of benefit .
",0,,,,,,2.7470578402280807,2.8786425590515137
64,"Surveillance technology such as RFID has been used to track people may help to reduce the number of people who get lost .
",0,,,,,,2.1965890279971063,2.2008509635925293
65,"For example , there are always news on newspaper , report that some elderly get lost at certain place and their family are looking for him or her .
",0,,,,,,4.257866710424423,4.349193572998047
66,"The family members must be worrying a lot about the lost elderly , and with the help of police office , maybe they can find the elderly back , but it will take a long time , and a lot of energy to find someone in a country has a population about five million without knowing the exact location of that person .
",0,,,,,,2.4840412456542253,2.501441240310669
67,"However , if the elderly has been implanted with RFID devices , then it will be much easier for the family to find him or her with the special serial number issued to each device differently .
",0,,,,,,2.765063099563122,2.8085319995880127
68,"They can track the location of the device with the information provided by the RFID signals ; therefore find the location of the lost elderly in a shorter period of time .
",0,,,,,,2.163018688559532,2.169128179550171
69,"Surveillance technology such as RFID is not only useful to track the lost people but also useful to prevent the trading of children which happens in many developing countries .
",0,,,,,,2.6544614187441766,2.6587233543395996
70,"It may be known that young children may be stolen by some agency that doing the business to trade the children .
",0,,,,,,3.7301116585731506,4.709663391113281
71,"For example , they may wait in the public area and wait for parents to bring their children out but did n't pay attention to the child , so that this kind of agency may bring the child to mountain area and sell him or her with a good price .
",0,,,,,,3.187947191298008,3.2336690425872803
72,"Since this is happen more often in the country which is much larger than Singapore , it is even harder or maybe it is impossible for the parents to find the child back without knowing where the child has been brought to .
",0,,,,,,2.532525524497032,2.7198023796081543
73,"Since this may happen across province , and without any clue about the path that the child may went through .
",0,,,,,,3.261841297149658,4.45505952835083
74,"However , if the child has been installed with tracking device , more information will be provided along the way when the family is trying to find him or her back .
",0,,,,,,2.7832582676783204,2.798180103302002
75,"Not only the details of location will be provided , but also may lead to find out the root of this kind of children trading agency and it helps to prevent more this kind of tragedy to happen on any family .
",0,,,,,,4.405056973919272,4.434564590454102
76,"Surveillance technology will help to prevent the family to loss their member especially the elderly and the children which need to be pay more attention to .
",0,,,,,,3.1378149315714836,3.202566385269165
77,"As the technology increasingly advances , many of things that are regarded as impossible are turning into the 'possibles' .
",0,,,,,,3.7229088470339775,3.802682399749756
78,"From internet , email to the most powerful surveillance technology , every step is advancement to not only the society but also the world 's achievements .
",0,,,,,,4.149373114109039,4.566033363342285
79,"People 's lives become from increasingly convenient to almost luxury , thanks to the implementation of increasingly technology available for the Man 's life .
",0,,,,,,5.818823369219899,5.845058441162109
80,"However , such rapid advancement technology though can be extremely useful to our daily life ; it can also cause the invisible or massive threats to our peaceful livings that can be out of our imaginations and estimations .
",0,,,,,,3.99576570186764,4.005980491638184
81,"Today , the surveillance technology has become almost manifest to wherever we go .
",0,,,,,,3.1261062026023865,3.926056385040283
82,"Take Singapore for example , these are installed from highly secured places such as Government sectors to working places , from condominiums to housing development board houses , and even from school canteens to toilets !
",0,,,,,,4.848606471234234,4.848695755004883
83,"Even our applications in our Iphones or other smartphones , our I-pad can easily revealed our locations .
",0,,,,,,3.230917453765869,4.916594505310059
84,"Every moves of us are being closely surveilled and followed once we stepped out of homes .
",0,,,,,,4.5339561542496085,4.543088436126709
85,"Now , surveillance technology such as RFID is even invented to track people .
",0,,,,,,3.580947531852871,3.5849151611328125
86,"I agree to a great extent that RFID technology shall not be easily available for the public and taken for granted .
",0,,,,,,2.808233231306076,3.085930109024048
87,"On the other hand , I will also discuss the RFID shall be utilized for good purposes .
",0,,,,,,2.7945743650197983,2.9394209384918213
88,"I agree that RFID technology shall not be made available to the public for easy abuse and distorted usage .
",0,,,,,,2.281462848186493,2.5444283485412598
89,"First , our privacy is at threat .
",1,,,,,,5.498857617378235,6.986484527587891
90,"Though tracking devices such as the applications in our smartphones these days can add fun and entertainment to our fast-living paced livings , this can be a double-edged sword .
",0,,,,,,2.853220407385379,2.8579390048980713
91,"We revealed our locations , for our friends to catch up with us , however we can never know who is watching us out there secretly .
",0,,,,,,3.2395189106464386,3.5099918842315674
92,"Hackers become increasingly vicious , invading into our computer system , now with radio-frequency tracking device , this may fall into inappropriate hands for the wrong reasons .
",0,,,,,,3.945704609155655,4.267283916473389
93,"Every moves of us are easily tracked .
",0,,,,,,4.976372838020325,6.803508758544922
94,"This is very hazardous .
",1,,,,,,3.946192741394043,5.200882911682129
95,"No matter how good and how many security systems are there for us , the hackers are also increasingly improving their skills in terms of hacking and breaking the codes of the security system .
",0,,,,,,3.1520317709073424,3.1603057384490967
96,"On the other hand , I think RFID can be useful when comes to appropriate handling and usage .
",0,,,,,,3.0336001738905907,3.156585931777954
97,"For example , this can be a very beneficial and useful device for police force to track crime suspects and terrorists for their movements , or contributing to more leads for solving a case .
",0,,,,,,3.759225606918335,4.004864692687988
98,"Additionally , if appropriately used , this device can contributed to our scientific findings and research .
",0,,,,,,3.650904059410095,4.206862449645996
99,"In this , I mean that we can input this device implant into an animal or birds species , for us to track their movements and actions relating to our human research that can bring us to a new regime .
",0,,,,,,4.018419809639454,4.0639328956604
100,"RFID is indeed a great invention .
",1,,,,,,3.0674928426742554,4.468747138977051
101,"It can benefit our mankind if appropriately used .
",0,,,,,,2.994042158126831,5.000216484069824
102,"However , I think such powerful device shall not be made easily available for the public or fall into the hands of 'ill-intentioned ' individuals .
",0,,,,,,2.917184085585177,2.9183554649353027
103,"This will lead to more crimes and bring threats to our privacy .
",0,,,,,,4.286697894334793,4.526369094848633
104,"RFID is used in many forms for example , transportation , homes and even offices .
",0,,,,,,3.2210439443588257,4.468747138977051
105,"Over these years , it had help humans to improve the accessibility in the forms of cards to gain access to certain places .
",0,,,,,,4.36309526860714,4.444188117980957
106,"Other than using it on these areas , it is also been used as human implant or as a form of products .
",0,,,,,,4.000986302271485,4.019754409790039
107,"These implants and products are also been used as surveillance tools .
",0,,,,,,3.992077589035034,5.117617607116699
108,"For using as a surveillance tool , it could also be used in terms of surveys and statistics .
",0,,,,,,2.7647031359374523,2.7764480113983154
109,"There are also medical tools that are more of implant into the human body for the basic medical research .
",0,,,,,,3.7504275664687157,3.833040714263916
110,"Moreover , the use of RFID chip in tracking clothes were also very common sight in the service industry for the huge number of clothing to be identified and tracked the location of it at any one point .
",0,,,,,,3.703626369126141,3.713871955871582
111,"When RFID had been used in the transportation needs in the form of ez-link cards , the ability to gain faster and easier access of the transportation needs had been seen over the years .
",0,,,,,,3.3178040143102407,3.3301053047180176
112,"This from also can be used as a tracking device where the places a person visited for the past few trips were all recorded by the system and the cards .
",0,,,,,,2.520915150642395,3.0768485069274902
113,"This form of tracking is not harmful and disturbing to the society as it could be used to fight crimes to maintain law and order .
",0,,,,,,2.8478383445180953,2.851818084716797
114,"As this information is been well keep by the operators where they encrypt the data and used it in the proper form .
",0,,,,,,3.326267123222351,4.346466064453125
115,"This also prevents the chances of normal hackers to get this information that were recorded for proper usages are misused for unlawful usages .
",0,,,,,,5.606233230559155,5.609158515930176
116,"Moreover , the use of the RFID for medical research is also been widely used in many countries .
",0,,,,,,3.5220674723386765,3.5510334968566895
117,"These chips were also implanted under the human skin where it also helps to store the basic information of the person in it .
",0,,,,,,3.6182229965925217,3.799024820327759
118,"This form of tools does not harm but it helps in the ability to identify any person who is not carrying any identification when comes to emergency .
",0,,,,,,3.704142838716507,4.040829181671143
119,"This important information may be needed to save the person life where their medical history was all recorded in the chip .
",0,,,,,,4.0473620891571045,5.017137050628662
120,"Additionally , the service industry were also using it to track its clothes that were been used by their employees .
",0,,,,,,2.5916000604629517,3.6397151947021484
121,"This is a scene seen in Resort World Sentosa .
",1,,,,,,3.4881025552749634,4.159908771514893
122,"The clothes were all implanted with an RFID tracking chip for easy identification and recording of the whereabouts the clothes is at .
",1,,,,,,3.7070339396595955,3.7283453941345215
123,"As their clothes were mass collected and washed by an external company , the ability to have a tracking system to know the whereabouts of their clothing helps in terms of the logistical hassle .
",0,,,,,,3.647820523008704,3.659306049346924
124,"Therefore , the usages of RFID chips were more useful to help the human in the basic needs or task that is required .
",0,,,,,,2.9137033224105835,3.293609142303467
125,"This form of tracking were also not harmful to any person where they much of these information were all used for helping a person then disrupt the lives of human race .
",0,,,,,,5.18350575864315,5.257303237915039
126,"Therefore I agree that the use of the RFID technology in tracking any person or product that would help the human race which also been mention above .
",0,,,,,,4.86357855796814,4.895482540130615
127,"I think that surveillance technology such as RFID ( radio-frequency identification ) can be used to track people .
",1,,,,,,2.374253624584526,2.3800859451293945
128,"Nowadays , with the rapid development of science and technology , the emerging technologies always contribute to human beings better living conditions .
",0,,,,,,3.055035889148712,3.2862250804901123
129,"For example , the Internet has abridged the distance among people globally .
",0,,,,,,3.8196292197098956,3.8210296630859375
130,"Although we have to admit some bad effect which is brought up by the new technology , still the advantages of the new technologies can not be simply discarded .
",0,,,,,,3.7993068546056747,3.905707359313965
131,"Back to the surveillance technology , people may say it leaks their privacy or personal life .
",0,,,,,,3.0160622596740723,4.619283199310303
132,"Compared to this disadvantage , we should think about what the advantages it has make available for human beings .
",0,,,,,,3.8926281332969666,4.210726261138916
133,"It can provide a safe , convenient , identifiable environment .
",0,,,,,,3.7311471700668335,4.693060874938965
134,"Tracking people using surveillance technology can make better security of people 's life .
",0,,,,,,3.8595175743103027,5.3959431648254395
135,"For the old people , if they are alone at home , one day , they want to go out for a walk .
",0,,,,,,2.439472123980522,2.599708318710327
136,"In case , they have some accident like heart attack , the track of them will show there is something wrong .
",1,,,,,,4.015001952648163,4.565328598022461
137,"The people can get there as soon as possible to save them .
",0,,,,,,3.7283705035224557,3.7398581504821777
138,"For the young people , parents do not need to worry about where my kids will go after the school .
",0,,,,,,2.597967207431793,2.76607084274292
139,"By investigating the track by the surveillance technology , they can easily figure out where are their kids now and know roughly what they are doing .
",0,,,,,,4.599046362563968,4.629850387573242
140,"On the other hand , due to the track of people , the police can better know a person 's daily schedule .
",0,,,,,,4.192958889529109,4.214827060699463
141,"It gives the police a better control of the criminal .
",0,,,,,,2.558389365673065,3.4358181953430176
142,"All these contributions by using the surveillance technology to track make the environment safer .
",0,,,,,,2.865128517150879,4.381575584411621
143,"Tracking people using surveillance technology can make people 's life more convenient and identifiable .
",0,,,,,,2.485473394393921,4.196663856506348
144,"Nowadays , people need to carry a lot of ID cards around to show that I am the one the same as the one on the ID cards .
",0,,,,,,2.4875770807266235,2.745849847793579
145,"If we have these technologies , it will automatically confirm people 's indemnification and save the effort to carry a lot of cards .
",0,,,,,,4.6529260613024235,4.698296070098877
146,"Once people have their own identity confirmed , they can even need not to bring any money along with them .
",0,,,,,,3.5747487619519234,3.6624999046325684
147,"To purchase goods , they just need to deduce money from their identity and make a transition of money to the one who is selling the goods .
",0,,,,,,2.540444802492857,2.602491855621338
148,"Based on the identifiable environment , a lot of convention way or style of human life can be changed .
",0,,,,,,4.657697819173336,4.748518943786621
149,"For the privacy concern , if the technology can be made to adjust to human being 's feeling , it will be more welcomed .
",0,,,,,,3.304095044732094,3.450603485107422
150,"For example , if the one who carry the identifiable sensor does not want any other to know his or her location , he or she can disable the track .
",0,,,,,,2.7846237951889634,2.788191318511963
151,"Then , you may ask , how can the police get the information ?
",1,,,,,,1.714074730873108,3.134054183959961
152,"I think that the track can be saved in some place which is not open to public .
",0,,,,,,2.5442332327365875,2.981339454650879
153,"Once it is very severe , the records will be pop out for official use .
",0,,,,,,3.3148013949394226,4.1622843742370605
154,"As you can see , there are quite a lot of advantages of using the surveillance technology to track people .
",0,,,,,,2.4514233991503716,2.499274730682373
155,"In short , it can provide a safe , convenient , identifiable environment for human beings .
",0,,,,,,4.5238699316978455,5.1310224533081055
156,"Besides , we can try to reduce the bad effect cause by the new technology .
",0,,,,,,4.507576525211334,4.950897216796875
157,"Thus , I strongly agree that surveillance technology such as RFID ( radio-frequency identification ) can be used to track people .
",1,,,,,,2.394581965636462,2.400663375854492
158,"I do not agree with the above statement .
",1,,,,,,1.764684110879898,2.199378490447998
159,"In my opinion , surveillance technology such as RFID should be used to track people though there do exist many problems if it prevails .
",0,,,,,,3.4921501255594194,3.499325752258301
160,"This can help to regulate people 's behavior , control crime and prevent terrorism , and set up demographic data .
",0,,,,,,3.7371792793273926,4.75052547454834
161,"RFID , despite the fact that it may be considered as privacy infringement , is different from video surveillance .
",1,,,,,,3.2047115936875343,3.284985065460205
162,"Unlike video surveillance , RIFD can only reflect the location and movements of the person with tags .
",1,,,,,,4.116209805011749,4.1468586921691895
163,"Without sending back any images or sound record , RFID is more user-friendly and helps prevent user 's privacy at the best it can .
",0,,,,,,4.982398318126798,4.998522758483887
164,"Firstly , RFID is a useful tool to help to regulate human or animal behavior .
",1,,,,,,2.503243923187256,3.133450984954834
165,"The tags can be used on those who need to be took care or the beloved ones , such as a child whose parents are always concerning about his whereabouts when parents are not together with him , or maybe a lovely dog whose owner fears to lost her .
",0,,,,,,3.690777014940977,3.7387125492095947
166,"In the first case , RFID can be used to help parents to surveillance their children so that they can make sure if they are at school or playing around at his friends ' home , and this may help parents regulate their children 's behavior .
",0,,,,,,2.5815457701683044,2.8851349353790283
167,"Secondly , RFID can be used to control crime and prevent terrorism .
",1,,,,,,3.2558258175849915,3.7992324829101562
168,"Everyday crimes are happening from time to time , and help to keep low criminal rate can be a combo of ethical , physiological and social problems .
",0,,,,,,3.8703079133993015,3.8714962005615234
169,"RFID can be one of the trivial ways to help dispel criminal or terroristic thoughts .
",0,,,,,,4.273867055773735,4.468747138977051
170,"Police can put tags on those that have potential intention to commit crime .
",0,,,,,,5.039125181734562,5.119665622711182
171,"Thus , when a man with a 'terrorism tag ' entering a junction or a plaza full of people police should notice this and observe the man 's behavior as well as checking his package to prevent him from explode TNT .
",0,,,,,,4.0930023500695825,4.102595806121826
172,"Apart from preventing crime and terrorism , RFID can also be used as an evidence or alibi to help infer whether the suspect is the criminal or not .
",0,,,,,,2.3032496385276318,2.3546876907348633
173,"What is more , RFID can be used to help collect demographic data .
",0,,,,,,3.4387640357017517,4.1463303565979
174,"If RFID is used on everyone and running for years , surveillance centre will have a complete set of statistic data showing the movement of people from city to city , from town to town , which city is expanding more than people thought , which city is becoming less attractive .
",0,,,,,,3.2197220008820295,3.2343568801879883
175,"Statisticians can use these data to build up appropriate models to predict the future needs for each city so that local governments know where and when to build more infrastructures , what kind of infrastructures and what other development should be made .
",0,,,,,,2.8168821663130075,2.817765712738037
176,"Economics can take advantage of these figures to predict the economic trend of local as well as the whole country .
",0,,,,,,3.82119273673743,3.8303651809692383
177,"As for transportation , roads and traffic authority can easily identify where traffic jams are and advise drivers to change to suggested routes .
",0,,,,,,3.56137752532959,4.238436222076416
178,"In all , RFID should be applied to facilitate governors to better manage the world that we are living .
",0,,,,,,4.735002636909485,5.308833599090576
179,"It can help regulate behaviors , prevent crime and set up demographic data base for various uses .
",0,,,,,,4.994149327278137,5.77023983001709
180,"But before the application , governments need to secure safety of RFID after implantation and make sure there will not be any ID theft .
",0,,,,,,3.554049499332905,3.575529098510742
181,"More importantly , governments should make sure only the right people can get access to these data and they must guarantee that they will not misuse or abuse the information .
",1,,,,,,2.285752512514591,2.3853344917297363
182,"As technology becomes more advanced nowadays , people are very exposed to the various types of technology in their daily lives .
",0,,,,,,2.95925235748291,3.005540609359741
183,"It is undeniable that technology has made ours lives and works easier and more efficient .
",0,,,,,,3.201020300388336,3.3501036167144775
184,"However , when surveillance technology starts to violet the privacy of people instead of being used in a more benefitial way towards people , it is my opinion , that , such technology should rethink its way of existence .
",0,,,,,,3.1235088631510735,3.214115619659424
185,"In fact , people are getting more exposed in public through the fast development of the virtual world-the internet .
",0,,,,,,4.351530462503433,4.719797134399414
186,"Social networks such as facebook ,Tiwtter and many others often reveal the true identities and some confidential information of the users without being realised .
",0,,,,,,4.550649648997933,4.555972576141357
187,"This already raises up a problem of privacy leakage .
",0,,,,,,5.169675350189209,6.813740253448486
188,"The surveillance technology deteriorates the problem by stalking on people 's privacy openly which may arouse anger and unhappiness among people .
",0,,,,,,4.520915243541822,4.522590637207031
189,"Such incident happened in London a few years ago , when the government installed CCTV ( ) on several streets in order to better supervise its people to keep the social order .
",0,,,,,,3.3687688775826246,3.3704283237457275
190,"This was supposed to be applauded by the public because it allowed fast searching on people who violated the law and caused harm to others .
",0,,,,,,3.0460562359075993,3.04949688911438
191,"Instead , when news of the installment of such device was released on the newspaper , it was heavily cricised by the public .
",0,,,,,,2.7622925639152527,3.4788146018981934
192,"People were claiming the lost of privacy .
",0,,,,,,5.097122669219971,7.50203275680542
193,"Government had to uninstall all the devices in the end .
",0,,,,,,2.1234370470046997,3.2643158435821533
194,"From this case , we can clearly conclude that surveillance technology may be helpful in some way , however , when it touches the privacy of people themselves , it is unacceptable .
",0,,,,,,3.23490983992815,3.346710205078125
195,"From the point of humanity , it is inhumane to use such technology on human beings .
",0,,,,,,3.412483975291252,3.47896671295166
196,"We often put tags on products and animals because we treat them as goods , it is easy for trade when they are all labelled and tagged .
",0,,,,,,4.291881680488586,4.516095161437988
197,"However , human beings are not animals or any other products , they have their own thoughts and freedom .
",0,,,,,,2.4597269892692566,2.6896870136260986
198,"They have a full control of their own lives .
",0,,,,,,1.8930082321166992,3.0826244354248047
199,"If so , then why do we need human implants to trace their activities and lives when they are free to do things that they like .
",0,,,,,,2.463833510875702,3.2291369438171387
200,"It is understandable that once people have human implants , they may start to behave themselves because they can be easily traced out .
",0,,,,,,3.7377023100852966,4.203030586242676
201,"However , this way of curbing the crimes is so violent that will only cause people to rebel and think of ways to escape the track of such device .
",0,,,,,,2.8480920642614365,3.0456159114837646
202,"Afterall there will be an endless battle between the technology and human mentality .
",0,,,,,,4.062237977981567,4.395654201507568
203,"Humanity can be best seen in the case of pets rearing .
",0,,,,,,4.098210299387574,4.117700576782227
204,"Pets are supposed to be chained when they are out on the streets .
",0,,,,,,2.6275585968978703,2.6322906017303467
205,"However , in countries like China , where there is no law to force people to chain their pets , pets are usually left unchained and run freely on the streets .
",0,,,,,,2.5804261341691017,2.699120044708252
206,"It may be dangerous as some pets are rather fierce and aggressive , however , it is the benevolence nature of human beings that we treat pets as "" human beings "" , our friends that we do not want to restrict their freedom .
",0,,,,,,3.1722666174173355,3.1893434524536133
207,"This phenomenon is accepted by the public even by those who do not own a pet .
",0,,,,,,2.421255076304078,2.443333625793457
208,"This shows that even though there is a risk of causing harms to someone , people still prefers to bear the risk and allow their pets to have maximum freedom .
",0,,,,,,3.2051534950733185,3.3169283866882324
209,"Even pets are granted with freedom , people themselves certainly treat freedom as something essential .
",0,,,,,,5.997530937194824,6.985204696655273
210,"In conclusion , I think that surveilence technology should not be allowed to be used to track people .
",0,,,,,,2.3283143639564514,2.6077704429626465
211,"it does not only restrict their freedom in all aspects , but also cause leakage of personal information .
",0,,,,,,3.902228504419327,4.380378723144531
212,"This greatly violets the rights of people .
",0,,,,,,6.468701019883156,6.713186740875244
213,"Technology advancement is extremely fast nowadays .
",1,,,,,,4.505106449127197,6.079918384552002
214,"Surveillance technology is one of the main concerns of military and national defense sectors .
",0,,,,,,3.011085495352745,3.202566385269165
215,"Example of this technology is RFID ( radio-frequency identification ) which has been proposed to track people through various means such as human implants or RFID tags on people .
",0,,,,,,3.1030777441337705,3.1121044158935547
216,"However , this proposal has led to fierce argument in the world over its pros and cons .
",1,,,,,,3.726445673033595,3.7301933765411377
217,"I personally stand together with the population who reject the proposal .
",0,,,,,,6.363562226295471,6.86476993560791
218,"First of all , everyone in the world belongs to themselves who does not belong to anyone from my personal perspective .
",0,,,,,,3.5224352655932307,3.534308671951294
219,"Human rights were raised up pretty frequently in the world over the past few years .
",0,,,,,,5.232152514159679,5.347672462463379
220,"Approval of RFID tracking will be seen as a violation of human rights and people will lose their most basic freedom .
",0,,,,,,2.3730751760303974,2.421039342880249
221,"Would not it similar to criminals in prison but in a bigger confined space ?
",0,,,,,,2.891617715358734,3.281586170196533
222,"Secondly , the tracking proposal will raise a safety issue .
",1,,,,,,3.1368326544761658,3.8683462142944336
223,"The chip identifier technology can be reproduced by anyone .
",1,,,,,,7.6711729764938354,8.5581636428833
224,"It represents a query : is not everyone can view each other 's information such as name and age ?
",0,,,,,,4.960634604096413,5.168127059936523
225,"The leakage of these confidential information can be a sensitive issue to personal , violation of freedom and breakdown of safety .
",0,,,,,,4.201676532626152,4.354943752288818
226,"One of the examples is the storage of bank account number in the tracking chip .
",0,,,,,,2.1831253468990326,2.4753448963165283
