,Sentence,Label,weightedSum,sum,min,max/min,max/med,med/min,med,bleu
35,"Many of this surveillance are being implemented in the government sectors , military areas to enhance their security .
",0,28.54541709403909,50.218901529646246,17.072799682617188,17.072413042449625,16.04831314086914,1.0240999015804846,1.0244865417480469,0.7179060700132714
36,"It can also be found in schools and workplaces .
",1,31.30372483831654,44.0453435475938,19.461105346679688,19.45828038500622,18.09207797050476,1.3662024145014584,1.3690273761749268,0.7758953294014638
37,"It is useful to the government and the people in the law sector .
",0,22.28093143171273,26.099316639353674,19.07087516784668,19.07087159157436,18.875531762838364,0.19533982873599598,0.19534340500831604,0.8456030878019729
38,"They can maintain social control and recognize threats .
",1,27.981199905422486,33.580328227661084,20.952468872070312,20.95205649296986,20.54078632593155,0.4112701670383103,0.4116825461387634,0.7472034105707327
39,"Video surveillance gives people a sense of security should anything happen .
",1,41.84410904260014,55.444027680649015,26.00333023071289,26.003307700411824,25.581699639558792,0.42160806085303193,0.4216305911540985,0.8172191106845063
40,"In addition , it can provide all day surveillance around the school or office with little manpower needed .
",1,22.408251834131494,32.99699161478202,14.329916000366211,14.329570710688131,13.995004266500473,0.3345664441876579,0.3349117338657379,0.7388186511404097
41,"For example , intruders can be detected if there are any in schools or offices .
",1,23.283983195949922,38.40017904154956,14.742173194885254,14.737808587029576,14.12405812740326,0.613750459626317,0.6181150674819946,0.6856279134950727
42,"This can protect the students from being in a dangerous situation in particularly for the small children who are studying in nursery .
",0,31.352353105452245,67.31614533474203,16.212112426757812,16.211427922942676,14.45618724822998,1.7552406747126952,1.755925178527832,0.9089998905159377
43,"In addition , it can also prevent theft .
",1,27.006381641049597,36.92251701898931,17.181015014648438,17.180882939472212,14.84371018409729,2.3371727553749224,2.3373048305511475,0.3918277695377932
44,"This technology can also be a helpful tool to assist the law enforcers such as the police to collect evidences of crime after it occurred .
",0,34.78355463968135,68.46738235559314,20.07216453552246,20.060508026741445,18.995429396629333,1.0650786301121116,1.0767351388931274,0.919942412538118
45,"This can increase the efficiency of solving the crime and thus decreasing the amount of criminal acts or people .
",0,29.52294191010004,49.66647572320653,16.617647171020508,16.617152693972457,15.458847761154175,1.1583049328182824,1.158799409866333,0.8945849272859947
46,"With the help of the video surveillance , the chances of people performing crimes can be decreased .
",0,33.33977003396691,56.79715323221171,16.158477783203125,16.158312215207843,15.030090689659119,1.1282215255487245,1.1283870935440063,0.7008304342918082
47,"However , video surveillance may be a help to most sectors , it can also be misused by many people .
",0,29.300128863443454,51.33158880312112,15.79253101348877,15.792276772408513,15.036255300045013,0.7560214723634999,0.7562757134437561,0.6460241798037961
48,"Some may use it to peek or record something illegal .
",1,24.265473781136464,33.57279805924918,17.096054077148438,17.095886482929927,15.784878134727478,1.3110083482024493,1.3111759424209595,0.7986766010966401
49,"For example , it could be installed in personal lockers to record other 's moves and actions .
",1,23.452025688032617,36.259258506732294,14.815666198730469,14.815392770018661,14.279227256774902,0.536165513243759,0.5364389419555664,0.5376549083477272
50,"This technology could also be seen as invasion of human 's privacy .
",0,25.28274878929592,35.80320018398925,14.390379905700684,14.390320302831242,13.922905147075653,0.4674151557555888,0.4674747586250305,0.6649888524143294
51,"Surveillance technology could cause everyone to feel paranoid and as if our actions are being watched .
",1,32.05562555554759,50.59051248482501,17.500532150268555,17.500478030717204,16.603478729724884,0.8969993009923201,0.8970534205436707,0.8747264180747365
52,"This could lead to psychological implications and thus causing many tremendous social effects that may be harmful to our society .
",0,33.93463356816566,73.59577850222195,13.890953063964844,13.890928507153149,11.896991968154907,1.9939365389982413,1.9939610958099365,0.8998728479783624
53,"If everyone is being watched unknowingly , it seems that our freedom of doing things is being invaded .
",0,30.711285628315753,54.20775763317738,14.683320045471191,14.683318018915315,14.195276975631714,0.48804104328360154,0.48804306983947754,0.7179060700132714
54,"Technology can be a very useful tool if being used in the correct manner .
",0,24.583021807627503,36.408264540506934,16.453699111938477,16.45361721851077,15.21741509437561,1.2362021241351613,1.2362840175628662,0.856713382523102
55,"It may be a help to prevent potential crimes from happening but also help people do crime .
",0,23.937540099242796,39.3617750457488,15.736745834350586,15.735653758514673,14.55818796157837,1.1774657969363034,1.1785578727722168,0.8821303640394135
56,"The knowledge of installing surveillance should be taught to everyone so that crimes can be eliminated instead of increasing it .
",0,33.07579264943381,50.875004217283276,22.03410530090332,22.034044625215756,21.363282203674316,0.6707624215414398,0.6708230972290039,0.8998728479783624
57,"The more people using it over us , the more power they will have on us .
",0,26.739272790034903,39.14137051553553,16.603696823120117,16.60360265221243,15.90837025642395,0.6952323957884801,0.695326566696167,0.6815190674406459
58,"We should respect that everyone has human rights and without other 's permission , this should not be placed or implanted to anyone .
",0,37.85783747369233,61.68459809962951,21.482196807861328,21.48199071623094,20.95725166797638,0.5247390482545597,0.5249451398849487,0.6929996336844048
59,"We do not want to be sued infringing other 's privacy , therefore , before implanting any RFID , we should ask for other 's consent .
",0,26.607916948767386,42.419686898821965,15.278487205505371,15.278392557811458,15.032307907938957,0.24608464987250045,0.24617929756641388,0.45287232301740005
60,"Surveillance technology is getting more and more widely used with the development of modern technology in terms of various scientific breakthroughs .
",1,31.818081418096455,59.340389640703506,15.830743789672852,15.830732345646538,14.330832600593567,1.4998997450529714,1.4999111890792847,0.9046546841022693
61,"And after all this scientific research result is applied to daily life , products such as RFID tracking system have become real .
",0,35.773719696352664,65.658459098202,16.66678810119629,16.66671502857207,15.750613987445831,0.9161010411262396,0.9161741137504578,0.7702206670132986
62,"RFID is not only used to track products for logistical and storage purpose , it is also used to track people by doing human implants .
",0,36.31381804281536,66.08619602979161,20.033164978027344,20.032343129394576,19.212945818901062,0.8193973104935139,0.8202191591262817,0.7982201482105563
63,"It is unacceptable for some people in the society , however , I think this application is necessary and provides the society a lot of benefit .
",0,26.20115498848774,47.76097948659935,15.226871490478516,15.226863741904708,14.638532280921936,0.5883314609827721,0.5883392095565796,0.728897238850643
64,"Surveillance technology such as RFID has been used to track people may help to reduce the number of people who get lost .
",0,41.569715988745436,82.72730586805847,22.587413787841797,22.58658753207419,20.792783737182617,1.7938037948915735,1.7946300506591797,0.9089998905159377
65,"For example , there are always news on newspaper , report that some elderly get lost at certain place and their family are looking for him or her .
",0,30.92782881084302,62.74052032711916,17.451372146606445,17.450881244032644,16.33090901374817,1.1199722302844748,1.1204631328582764,0.7235020694809541
66,"The family members must be worrying a lot about the lost elderly , and with the help of police office , maybe they can find the elderly back , but it will take a long time , and a lot of energy to find someone in a country has a population about five million without knowing the exact location of that person .
",0,29.02346175778691,78.64064902857353,12.973852157592773,12.973684920943924,12.69093632698059,0.2827485939633334,0.2829158306121826,0.7721187598168097
67,"However , if the elderly has been implanted with RFID devices , then it will be much easier for the family to find him or her with the special serial number issued to each device differently .
",0,27.461356066873027,48.197438795352355,14.505216598510742,14.5041472670855,14.26808762550354,0.23605964158196002,0.23712897300720215,0.8048102359601836
68,"They can track the location of the device with the information provided by the RFID signals ; therefore find the location of the lost elderly in a shorter period of time .
",0,31.60361169266675,52.88468724192353,24.04340934753418,24.04289616405731,23.58190941810608,0.46098674595123157,0.4614999294281006,0.9354581231918447
69,"Surveillance technology such as RFID is not only useful to track the lost people but also useful to prevent the trading of children which happens in many developing countries .
",0,35.983359596727155,84.51746637988253,16.52018165588379,16.51977702221484,15.432674407958984,1.0871026142558549,1.0875072479248047,0.9310012442587496
70,"It may be known that young children may be stolen by some agency that doing the business to trade the children .
",0,25.870015549052365,36.51795444075651,17.773502349853516,17.773494482071328,17.340678811073303,0.43281567099802487,0.4328235387802124,0.9046546841022693
71,"For example , they may wait in the public area and wait for parents to bring their children out but did n't pay attention to the child , so that this kind of agency may bring the child to mountain area and sell him or her with a good price .
",0,24.412982309132634,51.31751562246791,16.012189865112305,16.012085204834875,15.905989691615105,0.10609551321977051,0.10620017349720001,0.7852568847240251
72,"Since this is happen more often in the country which is much larger than Singapore , it is even harder or maybe it is impossible for the parents to find the child back without knowing where the child has been brought to .
",0,27.833448681220613,58.54958554240875,14.270893096923828,14.270622766809538,14.01321467757225,0.25740808923728764,0.25767841935157776,0.782743215835262
73,"Since this may happen across province , and without any clue about the path that the child may went through .
",0,27.77844552963877,41.84736870617826,17.983457565307617,17.983451008818065,17.774824023246765,0.20862698557129988,0.20863354206085205,0.6964175548140908
74,"However , if the child has been installed with tracking device , more information will be provided along the way when the family is trying to find him or her back .
",0,24.338122184271857,40.726497030991595,15.632040977478027,15.631125749845523,15.396974235773087,0.23415151407243684,0.2350667417049408,0.7730538850524606
75,"Not only the details of location will be provided , but also may lead to find out the root of this kind of children trading agency and it helps to prevent more this kind of tragedy to happen on any family .
",0,30.81955378725014,69.43933390262828,15.207085609436035,15.207066774546547,14.645997762680054,0.5610690118664934,0.5610878467559814,0.8277949243462907
76,"Surveillance technology will help to prevent the family to loss their member especially the elderly and the children which need to be pay more attention to .
",0,39.799235827929785,72.73310343379853,23.625659942626953,23.62501975527266,22.663711190223694,0.9613085650489666,0.9619487524032593,0.9230270129232905
77,"As the technology increasingly advances , many of things that are regarded as impossible are turning into the 'possibles' .
",0,28.097108495223242,44.00776906732335,14.213501930236816,14.213487863639784,13.790500581264496,0.4229872823752885,0.42300134897232056,0.7331182714829259
78,"From internet , email to the most powerful surveillance technology , every step is advancement to not only the society but also the world 's achievements .
",0,24.17165944098696,45.998480209735135,13.45605182647705,13.456021428570239,12.720829546451569,0.73519188211867,0.7352222800254822,0.6243569966643056
79,"People 's lives become from increasingly convenient to almost luxury , thanks to the implementation of increasingly technology available for the Man 's life .
",0,32.56111702687585,64.41072253810898,16.009170532226562,16.00916397573701,14.964053511619568,1.0451104641174425,1.0451170206069946,0.6221921914994265
80,"However , such rapid advancement technology though can be extremely useful to our daily life ; it can also cause the invisible or massive threats to our peaceful livings that can be out of our imaginations and estimations .
",0,32.85646051826035,96.7439001171515,14.206750869750977,14.206725836113037,13.14353346824646,1.0631923678665771,1.0632174015045166,0.8947128105636698
81,"Today , the surveillance technology has become almost manifest to wherever we go .
",0,30.715118414833423,48.51734666703214,15.384499549865723,15.384485840891102,14.755311250686646,0.6291745902044568,0.6291882991790771,0.6910430034056007
82,"Take Singapore for example , these are installed from highly secured places such as Government sectors to working places , from condominiums to housing development board houses , and even from school canteens to toilets !
",0,26.066902076780988,55.512656391831115,15.93941879272461,15.938209192710929,15.456744104623795,0.48146508808713406,0.4826746881008148,0.7380547312327901
83,"Even our applications in our Iphones or other smartphones , our I-pad can easily revealed our locations .
",0,31.26430930605464,65.0287025020516,18.226863861083984,18.2265352550603,16.13112211227417,2.0954131427861284,2.0957417488098145,0.46280818463750145
84,"Every moves of us are being closely surveilled and followed once we stepped out of homes .
",0,38.61625588282897,63.81071553963557,22.239046096801758,22.238985421114194,21.26873552799225,0.9702498931219452,0.9703105688095093,0.7685118817506231
85,"Now , surveillance technology such as RFID is even invented to track people .
",0,30.35972551698591,48.06443518397009,15.289462089538574,15.289454102548007,14.45176512002945,0.8376889825185572,0.8376969695091248,0.6910430034056007
86,"I agree to a great extent that RFID technology shall not be easily available for the public and taken for granted .
",0,30.287848827939342,46.95322262784339,19.197528839111328,19.1975218057878,18.634567737579346,0.5629540682084553,0.5629611015319824,0.9046546841022693
87,"On the other hand , I will also discuss the RFID shall be utilized for good purposes .
",0,23.351579376660148,36.27455067014307,16.243919372558594,16.243884325642284,15.90413412451744,0.33975020112484344,0.33978524804115295,0.7008304342918082
88,"I agree that RFID technology shall not be made available to the public for easy abuse and distorted usage .
",0,29.230634188210807,48.785837469600665,18.4255428314209,18.425528049578134,17.57174527645111,0.8537827731270227,0.8537975549697876,0.8945849272859947
89,"First , our privacy is at threat .
",1,25.10221502854892,32.34884984785822,16.258882522583008,16.258872032220097,14.597984671592712,1.6608873606273846,1.6608978509902954,0.4156879623939317
90,"Though tracking devices such as the applications in our smartphones these days can add fun and entertainment to our fast-living paced livings , this can be a double-edged sword .
",0,33.530167445598906,72.39885466068881,16.98340606689453,16.98335111292181,16.366962611675262,0.6163885012465471,0.6164434552192688,0.8263906912420087
91,"We revealed our locations , for our friends to catch up with us , however we can never know who is watching us out there secretly .
",0,28.382180420884588,41.2364498993702,16.521554946899414,16.521325495341443,16.40793051570654,0.1133949796349043,0.11362443119287491,0.6870360326248305
92,"Hackers become increasingly vicious , invading into our computer system , now with radio-frequency tracking device , this may fall into inappropriate hands for the wrong reasons .
",0,32.76515257347823,67.16377402379294,13.932990074157715,13.932925464810978,13.349890291690826,0.5830351731201517,0.5830997824668884,0.5814530143798139
93,"Every moves of us are easily tracked .
",0,33.42678976623,41.783380426359145,21.627302169799805,21.62728750716451,20.143411993980408,1.4838755131841026,1.483890175819397,0.4484529164082339
94,"This is very hazardous .
",1,21.08488333959241,24.878478397091385,15.571691513061523,15.571544777194504,13.972159624099731,1.5993851530947722,1.599531888961792,0.4653519225624661
95,"No matter how good and how many security systems are there for us , the hackers are also increasingly improving their skills in terms of hacking and breaking the codes of the security system .
",0,29.45709228945501,56.217468037168146,14.573309898376465,14.573229316141806,14.358644977211952,0.2145843389298534,0.21466492116451263,0.8521647774309706
96,"On the other hand , I think RFID can be useful when comes to appropriate handling and usage .
",0,25.100831709440072,45.75939140515402,15.517132759094238,15.51611761143431,14.197795033454895,1.3183225779794157,1.3193377256393433,0.7179060700132714
97,"For example , this can be a very beneficial and useful device for police force to track crime suspects and terrorists for their movements , or contributing to more leads for solving a case .
",0,23.248487613636016,47.29445149365347,14.349645614624023,14.347701652091928,13.985336303710938,0.3623653483809903,0.36430931091308594,0.7729394183741267
98,"Additionally , if appropriately used , this device can contributed to our scientific findings and research .
",0,28.13221385614893,46.40586059387715,15.244102478027344,15.244027498192736,14.415401697158813,0.8286258010339225,0.8287007808685303,0.41090346858039173
99,"In this , I mean that we can input this device implant into an animal or birds species , for us to track their movements and actions relating to our human research that can bring us to a new regime .
",0,30.516474853999227,64.07473545897665,17.919471740722656,17.919362074193486,17.235220789909363,0.6841412842841237,0.6842509508132935,0.8073372913400613
100,"RFID is indeed a great invention .
",1,35.684353333808346,47.56650904936123,19.931608200073242,19.931601166749715,18.303817629814148,1.627783536935567,1.6277905702590942,0.6591682262823905
101,"It can benefit our mankind if appropriately used .
",0,26.637896253825332,33.16106836115887,19.550201416015625,19.550187707041005,18.371643543243408,1.1785441637975964,1.1785578727722168,0.7472034105707327
102,"However , I think such powerful device shall not be made easily available for the public or fall into the hands of 'ill-intentioned ' individuals .
",0,29.801786104410485,53.67855636760851,16.219867706298828,16.21985995772502,15.708742797374725,0.5111171603502953,0.5111249089241028,0.7597976790569183
103,"This will lead to more crimes and bring threats to our privacy .
",0,24.34173234797463,35.93931357769179,14.686588287353516,14.686411515605869,14.04196286201477,0.6444486535910983,0.6446254253387451,0.832613415118525
104,"RFID is used in many forms for example , transportation , homes and even offices .
",0,35.30747892616594,56.00894882308785,19.997047424316406,19.99590712261852,19.324257850646973,0.6716492719715461,0.6727895736694336,0.5236926118056265
105,"Over these years , it had help humans to improve the accessibility in the forms of cards to gain access to certain places .
",0,21.252686474715592,31.785493008501362,15.603338241577148,15.6032030673814,15.261324971914291,0.34187809546710923,0.34201326966285706,0.7803837666807638
106,"Other than using it on these areas , it is also been used as human implant or as a form of products .
",0,23.870799190914312,33.89275699888094,15.195894241333008,15.195821407112817,14.983912274241447,0.21190913287136937,0.21198196709156036,0.7702206670132986
107,"These implants and products are also been used as surveillance tools .
",0,33.07265723233835,52.563915935272234,16.040498733520508,16.040486693455023,13.592442750930786,2.4480439425242366,2.4480559825897217,0.8172191106845063
108,"For using as a surveillance tool , it could also be used in terms of surveys and statistics .
",0,21.53958027561829,36.833111215957615,13.582134246826172,13.582016951761034,12.638736248016357,0.9432807037446764,0.9433979988098145,0.7179060700132714
109,"There are also medical tools that are more of implant into the human body for the basic medical research .
",0,31.49377023663051,51.954559867677744,16.971574783325195,16.970891709032003,16.249975442886353,0.7209162661456503,0.7215993404388428,0.8945849272859947
110,"Moreover , the use of RFID chip in tracking clothes were also very common sight in the service industry for the huge number of clothing to be identified and tracked the location of it at any one point .
",0,28.620511160156724,65.70651880914374,15.004678726196289,15.00458789284312,14.314054727554321,0.690533165288798,0.6906239986419678,0.8947128105636698
111,"When RFID had been used in the transportation needs in the form of ez-link cards , the ability to gain faster and easier access of the transportation needs had been seen over the years .
",0,34.940262691956995,63.553677929303376,15.949522972106934,15.949449422681937,15.885288432240486,0.06416099044145085,0.06423453986644745,0.8227043695059131
112,"This from also can be used as a tracking device where the places a person visited for the past few trips were all recorded by the system and the cards .
",0,31.22977418858795,64.25105381966569,19.425140380859375,19.423204270889983,18.13809633255005,1.2851079383399338,1.2870440483093262,0.93330411901299
113,"This form of tracking is not harmful and disturbing to the society as it could be used to fight crimes to maintain law and order .
",0,26.02521713879321,50.48940805832535,13.384028434753418,13.383916145910916,12.596831321716309,0.7870848241946078,0.7871971130371094,0.919942412538118
114,"As this information is been well keep by the operators where they encrypt the data and used it in the proper form .
",0,26.58522028738779,41.17865587748747,18.467323303222656,18.467302203400322,18.04828631877899,0.41901588462133077,0.41903698444366455,0.8158877326503872
115,"This also prevents the chances of normal hackers to get this information that were recorded for proper usages are misused for unlawful usages .
",0,31.861711285509845,65.21277282764277,18.037349700927734,18.037307620932552,16.73499286174774,1.30231475918481,1.3023568391799927,0.9129657485960063
116,"Moreover , the use of the RFID for medical research is also been widely used in many countries .
",0,24.887883429132227,42.4077230503317,14.59928035736084,14.599135647760704,13.908656358718872,0.6904792890418321,0.6906239986419678,0.7773745010088242
117,"These chips were also implanted under the human skin where it also helps to store the basic information of the person in it .
",0,31.417122953115864,60.76076190918684,17.153240203857422,17.151341810822487,16.072473526000977,1.0788682848215103,1.0807666778564453,0.9129657485960063
118,"This form of tools does not harm but it helps in the ability to identify any person who is not carrying any identification when comes to emergency .
",0,28.422934285088218,61.911637111450545,14.159099578857422,14.158235327457078,13.236411690711975,0.9218236367451027,0.9226878881454468,0.850505601852578
119,"This important information may be needed to save the person life where their medical history was all recorded in the chip .
",0,23.992405870597437,45.68043139125439,13.13440990447998,13.134351255230285,12.145626246929169,0.9887250083011168,0.9887836575508118,0.9046546841022693
120,"Additionally , the service industry were also using it to track its clothes that were been used by their employees .
",0,22.668858898788336,38.158047938299205,14.18701171875,14.186982751312826,13.661472797393799,0.5255099539190269,0.5255389213562012,0.6964175548140908
121,"This is a scene seen in Resort World Sentosa .
",1,25.288174884357325,36.69407720126037,14.461313247680664,14.461141005085665,12.861781358718872,1.5993596463667927,1.599531888961792,0.7758953294014638
122,"The clothes were all implanted with an RFID tracking chip for easy identification and recording of the whereabouts the clothes is at .
",1,40.29316239646114,73.18205754420705,22.62333869934082,22.623305917324615,21.34355592727661,1.2797499900480034,1.279782772064209,0.9089998905159377
123,"As their clothes were mass collected and washed by an external company , the ability to have a tracking system to know the whereabouts of their clothing helps in terms of the logistical hassle .
",0,33.20995501486843,65.57648752060777,16.201234817504883,16.201000002780347,15.943432480096817,0.2575675226835301,0.2578023374080658,0.8521647774309706
124,"Therefore , the usages of RFID chips were more useful to help the human in the basic needs or task that is required .
",0,27.38908235417532,50.00846691860352,13.506102561950684,13.505042638047598,12.962860107421875,0.5421825306257233,0.5432424545288086,0.825918740892312
125,"This form of tracking were also not harmful to any person where they much of these information were all used for helping a person then disrupt the lives of human race .
",0,30.199512114744106,69.80985549261095,14.010939598083496,14.010587158321869,12.789690613746643,1.2208965445752256,1.221248984336853,0.8154057201645369
126,"Therefore I agree that the use of the RFID technology in tracking any person or product that would help the human race which also been mention above .
",0,35.23629803029973,60.068179456327925,22.913366317749023,22.913346886824,22.14047384262085,0.772873044203152,0.7728924751281738,0.8888214377548006
127,"I think that surveillance technology such as RFID ( radio-frequency identification ) can be used to track people .
",1,30.57206862085257,61.677511942711135,14.59389591217041,14.593831064419646,12.96983814239502,1.6239929220246268,1.6240577697753906,0.6056699946775881
128,"Nowadays , with the rapid development of science and technology , the emerging technologies always contribute to human beings better living conditions .
",0,41.131148788153574,107.09018350578845,15.500200271606445,15.489105605520308,12.398690938949585,3.090414666570723,3.1015093326568604,0.6788045408167876
129,"For example , the Internet has abridged the distance among people globally .
",0,22.589340512946002,33.52616499690339,15.595793724060059,15.595257306937128,14.470202565193176,1.125054741743952,1.1255911588668823,0.6047621216273121
