,Sentence,Label,weightedSum,sum,min,max/min,max/med,med/min,med,bleu
26,"Therefore , surveillance technology can be used but the use of surveillance should be modified in such a way that individuals are less affected in normal life .
",1,31.93171479909235,100.28500945866108,12.356000900268555,12.176748678088188,8.960504055023193,3.216244623064995,3.3954968452453613,0.776217700859753
27,"In general , surveillance technology benefits the society and should be applied with the consideration of individuals ' life .
",0,36.96057147294446,99.77992814779282,12.474373817443848,11.700337290763855,6.607896327972412,5.092440962791443,5.8664774894714355,0.6469848569901104
28,"I do not agree on this argument that surveillance technology should not be used to track people .
",0,29.635421828318634,67.21470274031162,13.097902297973633,12.948981150984764,9.961867809295654,2.98711334168911,3.1360344886779785,0.8821303640394135
29,"In this fast moving society , technology is always improving to catch up the fast pace of this world and most surveillance technology is used by the police or other army usage to track people down .
",0,41.9648225252975,167.94343596696854,14.605189323425293,13.966193556785583,10.481120109558105,3.485073447227478,4.1240692138671875,0.8604478856742221
30,"Although the surveillance technology is an issue in invading the human privacy , it has also brought us lots of benefits and security .
",0,35.49149590512235,102.51143819466233,12.956293106079102,12.928124722093344,9.345619440078735,3.5825052820146084,3.610673666000366,0.7803837666807638
31,"There are two points supporting this argument .
",1,22.455568204648443,32.691310942173004,11.802189826965332,11.109652936458588,8.192649841308594,2.917003095149994,3.6095399856567383,0.7098857563845141
32,"Firstly , security systems are improved in many areas such as school campus or at the workplace .
",0,31.02812344041467,76.79632676020265,9.678070068359375,9.666935201734304,4.889062404632568,4.777872797101736,4.789007663726807,0.7642127155290915
33,"Secondly , it makes it possible for parents to track their children and also their elderly parents .
",1,27.98177520668096,62.98778888583183,9.128951072692871,8.950952887535095,6.132741689682007,2.8182111978530884,2.9962093830108643,0.7642127155290915
34,"Therefore , this technology should be used to track people .
",1,19.70262093545034,34.445093870162964,8.701159477233887,7.955416321754456,6.82608425617218,1.1293320655822754,1.8750752210617065,0.59677388028245
35,"Many of this surveillance are being implemented in the government sectors , military areas to enhance their security .
",0,31.443390282296455,85.71288949251175,11.04432487487793,10.157910406589508,6.675979137420654,3.4819312691688538,4.368345737457275,0.7179060700132714
36,"It can also be found in schools and workplaces .
",1,20.53796465356777,35.21830904483795,8.30502986907959,7.801180899143219,6.26872992515564,1.5324509739875793,2.03629994392395,0.7758953294014638
37,"It is useful to the government and the people in the law sector .
",0,24.39803562334673,50.84845459461212,8.582698822021484,7.579265832901001,5.424375057220459,2.154890775680542,3.1583237648010254,0.8456030878019729
38,"They can maintain social control and recognize threats .
",1,27.05606597091537,47.85346055030823,9.164840698242188,7.4201555252075195,4.192562103271484,3.227593421936035,4.972278594970703,0.7472034105707327
39,"Video surveillance gives people a sense of security should anything happen .
",1,27.791845203925547,47.21769295632839,10.257071495056152,10.208310440182686,7.553081512451172,2.655228927731514,2.7039899826049805,0.8172191106845063
40,"In addition , it can provide all day surveillance around the school or office with little manpower needed .
",1,31.6556709708113,96.19597971439362,9.915675163269043,9.577109515666962,4.384177207946777,5.192932307720184,5.531497955322266,0.7388186511404097
41,"For example , intruders can be detected if there are any in schools or offices .
",1,36.33013122669026,70.7341003715992,14.328121185302734,14.025141149759293,10.346881866455078,3.6782592833042145,3.9812393188476562,0.6856279134950727
42,"This can protect the students from being in a dangerous situation in particularly for the small children who are studying in nursery .
",0,33.62950807616705,103.03639197349548,10.441750526428223,10.003586530685425,6.842081308364868,3.1615052223205566,3.5996692180633545,0.9089998905159377
43,"In addition , it can also prevent theft .
",1,21.97131804638775,36.47818088531494,9.435969352722168,8.42463207244873,6.45541524887085,1.9692168235778809,2.9805541038513184,0.3918277695377932
44,"This technology can also be a helpful tool to assist the law enforcers such as the police to collect evidences of crime after it occurred .
",0,35.55900736380003,114.43823921121657,11.792627334594727,11.776031097397208,7.673571586608887,4.1024595107883215,4.11905574798584,0.919942412538118
45,"This can increase the efficiency of solving the crime and thus decreasing the amount of criminal acts or people .
",0,31.950333356701936,88.05445704236627,10.173238754272461,10.14760072901845,5.530713081359863,4.6168876476585865,4.642525672912598,0.8945849272859947
46,"With the help of the video surveillance , the chances of people performing crimes can be decreased .
",0,30.28821622361921,74.22609346359968,9.780506134033203,9.726249851286411,5.492874622344971,4.233375228941441,4.287631511688232,0.7008304342918082
47,"However , video surveillance may be a help to most sectors , it can also be misused by many people .
",0,37.32046297873334,91.5913458019495,13.012496948242188,12.945441946387291,10.168335437774658,2.7771065086126328,2.8441615104675293,0.6460241798037961
48,"Some may use it to peek or record something illegal .
",1,29.932482957563934,56.167277455329895,10.329702377319336,9.745001912117004,4.2075958251953125,5.537406086921692,6.122106552124023,0.7986766010966401
49,"For example , it could be installed in personal lockers to record other 's moves and actions .
",1,34.07799679453177,93.43344500660896,10.444046020507812,10.14106598496437,5.813782691955566,4.327283293008804,4.630263328552246,0.5376549083477272
50,"This technology could also be seen as invasion of human 's privacy .
",0,30.720810768234735,63.370046496391296,10.753267288208008,10.213387608528137,5.39389705657959,4.819490551948547,5.359370231628418,0.6649888524143294
51,"Surveillance technology could cause everyone to feel paranoid and as if our actions are being watched .
",1,27.749797832470165,70.82772207260132,9.51117992401123,9.09646487236023,5.139830589294434,3.956634283065796,4.371349334716797,0.8747264180747365
52,"This could lead to psychological implications and thus causing many tremendous social effects that may be harmful to our society .
",0,33.94383183173881,98.13060721755028,11.126736640930176,10.86740630865097,5.605328559875488,5.262077748775482,5.5214080810546875,0.8998728479783624
53,"If everyone is being watched unknowingly , it seems that our freedom of doing things is being invaded .
",0,33.35367469500681,81.86106073856354,15.352675437927246,14.222667455673218,12.021054029464722,2.201613426208496,3.3316214084625244,0.7179060700132714
54,"Technology can be a very useful tool if being used in the correct manner .
",0,20.78453119864493,42.92760583758354,8.680768966674805,8.19942519068718,6.406288146972656,1.7931370437145233,2.2744808197021484,0.856713382523102
55,"It may be a help to prevent potential crimes from happening but also help people do crime .
",0,31.242561992103585,82.02768462896347,9.416621208190918,8.60563439130783,4.400745391845703,4.204888999462128,5.015875816345215,0.8821303640394135
56,"The knowledge of installing surveillance should be taught to everyone so that crimes can be eliminated instead of increasing it .
",0,39.88152182853672,102.41547538340092,14.32121753692627,14.134526744484901,8.969651699066162,5.164875045418739,5.351565837860107,0.8998728479783624
57,"The more people using it over us , the more power they will have on us .
",0,26.47876713779783,57.398421704769135,8.914144515991211,8.61093294620514,6.0755391120910645,2.5353938341140747,2.8386054039001465,0.6815190674406459
58,"We should respect that everyone has human rights and without other 's permission , this should not be placed or implanted to anyone .
",0,36.21149192187511,124.08465600013733,10.847417831420898,10.375472068786621,6.192702293395996,4.182769775390625,4.654715538024902,0.6929996336844048
59,"We do not want to be sued infringing other 's privacy , therefore , before implanting any RFID , we should ask for other 's consent .
",0,42.45166303438585,143.56932373344898,16.737783432006836,16.57896165549755,13.812434434890747,2.766527220606804,2.925348997116089,0.45287232301740005
60,"Surveillance technology is getting more and more widely used with the development of modern technology in terms of various scientific breakthroughs .
",1,28.194940155661566,81.02910775781493,9.51117992401123,9.511029493209207,5.5162599086761475,3.99476958453306,3.994920015335083,0.9046546841022693
61,"And after all this scientific research result is applied to daily life , products such as RFID tracking system have become real .
",0,46.52402481167749,136.95891241106438,14.352938652038574,14.352306327491533,10.45641827583313,3.895888051658403,3.8965203762054443,0.7702206670132986
62,"RFID is not only used to track products for logistical and storage purpose , it is also used to track people by doing human implants .
",0,37.53857233079221,123.43271973542869,11.997628211975098,11.988858522847295,7.916210174560547,4.072648348286748,4.081418037414551,0.7982201482105563
63,"It is unacceptable for some people in the society , however , I think this application is necessary and provides the society a lot of benefit .
",0,29.506730204508678,102.5330356657505,8.978442192077637,8.896388083696365,5.217495679855347,3.6788924038410187,3.76094651222229,0.728897238850643
64,"Surveillance technology such as RFID has been used to track people may help to reduce the number of people who get lost .
",0,31.603409552291534,87.17511044815183,10.444499969482422,10.396829683333635,7.843350410461426,2.5534792728722095,2.601149559020996,0.9089998905159377
65,"For example , there are always news on newspaper , report that some elderly get lost at certain place and their family are looking for him or her .
",0,34.5990473171816,139.0850374251604,9.861797332763672,9.721514031291008,4.900692939758301,4.820821091532707,4.961104393005371,0.7235020694809541
66,"The family members must be worrying a lot about the lost elderly , and with the help of police office , maybe they can find the elderly back , but it will take a long time , and a lot of energy to find someone in a country has a population about five million without knowing the exact location of that person .
",0,37.16601164011569,233.21425532642752,11.339143753051758,11.324349234811962,8.61941146850586,2.7049377663061023,2.7197322845458984,0.7721187598168097
67,"However , if the elderly has been implanted with RFID devices , then it will be much easier for the family to find him or her with the special serial number issued to each device differently .
",0,39.219792087443054,151.28590588271618,12.94825553894043,12.879512287676334,10.145011901855469,2.7345003858208656,2.803243637084961,0.8048102359601836
68,"They can track the location of the device with the information provided by the RFID signals ; therefore find the location of the lost elderly in a shorter period of time .
",0,34.808492787327374,118.93947568163276,12.159871101379395,12.155426736921072,9.149457454681396,3.0059692822396755,3.010413646697998,0.9354581231918447
69,"Surveillance technology such as RFID is not only useful to track the lost people but also useful to prevent the trading of children which happens in many developing countries .
",0,34.85640862684202,131.00482004135847,9.810330390930176,9.725194595754147,5.881075620651245,3.8441189751029015,3.9292547702789307,0.9310012442587496
70,"It may be known that young children may be stolen by some agency that doing the business to trade the children .
",0,34.86621583298889,111.73929345607758,12.353988647460938,11.339837312698364,6.701234817504883,4.6386024951934814,5.652753829956055,0.9046546841022693
71,"For example , they may wait in the public area and wait for parents to bring their children out but did n't pay attention to the child , so that this kind of agency may bring the child to mountain area and sell him or her with a good price .
",0,43.07808761174076,216.6965037472546,13.114867210388184,13.069402765482664,9.485459804534912,3.583942960947752,3.6294074058532715,0.7852568847240251
72,"Since this is happen more often in the country which is much larger than Singapore , it is even harder or maybe it is impossible for the parents to find the child back without knowing where the child has been brought to .
",0,32.06004152675383,150.14442774653435,10.187472343444824,9.999553471803665,7.580688953399658,2.418864518404007,2.606783390045166,0.782743215835262
73,"Since this may happen across province , and without any clue about the path that the child may went through .
",0,40.504122918380446,106.6756694316864,14.743663787841797,13.468533158302307,10.669090747833252,2.799442410469055,4.074573040008545,0.6964175548140908
74,"However , if the child has been installed with tracking device , more information will be provided along the way when the family is trying to find him or her back .
",0,36.99522534147753,119.43566337041557,12.994507789611816,12.975905122235417,10.237479209899902,2.738425912335515,2.757028579711914,0.7730538850524606
75,"Not only the details of location will be provided , but also may lead to find out the root of this kind of children trading agency and it helps to prevent more this kind of tragedy to happen on any family .
",0,42.1761874050491,200.02710941480473,11.572912216186523,11.567146267276257,7.000822067260742,4.566324200015515,4.572090148925781,0.8277949243462907
76,"Surveillance technology will help to prevent the family to loss their member especially the elderly and the children which need to be pay more attention to .
",0,40.58739357040094,136.58372980356216,12.733211517333984,12.424105554819107,7.984625816345215,4.439479738473892,4.7485857009887695,0.9230270129232905
77,"As the technology increasingly advances , many of things that are regarded as impossible are turning into the 'possibles' .
",0,35.5523425615462,97.83413314074278,11.201467514038086,11.093528278172016,8.189723014831543,2.903805263340473,3.011744499206543,0.7331182714829259
78,"From internet , email to the most powerful surveillance technology , every step is advancement to not only the society but also the world 's achievements .
",0,41.922244053255284,144.1162769794464,13.36129093170166,12.91337901353836,7.498847007751465,5.414532005786896,5.862443923950195,0.6243569966643056
79,"People 's lives become from increasingly convenient to almost luxury , thanks to the implementation of increasingly technology available for the Man 's life .
",0,41.35155411164233,148.22433220408857,12.22242546081543,12.201402870938182,5.715303421020508,6.486099449917674,6.507122039794922,0.6221921914994265
80,"However , such rapid advancement technology though can be extremely useful to our daily life ; it can also cause the invisible or massive threats to our peaceful livings that can be out of our imaginations and estimations .
",0,47.74341022453014,199.25328168738633,15.915531158447266,15.904245640151203,11.573759078979492,4.3304865611717105,4.341772079467773,0.8947128105636698
81,"Today , the surveillance technology has become almost manifest to wherever we go .
",0,32.666832700794224,62.33599281311035,11.642492294311523,11.205199837684631,8.10458755493164,3.1006122827529907,3.537904739379883,0.6910430034056007
82,"Take Singapore for example , these are installed from highly secured places such as Government sectors to working places , from condominiums to housing development board houses , and even from school canteens to toilets !
",0,46.997036660819944,192.98563796337112,14.789482116699219,14.789282461075345,10.28243637084961,4.506846090225736,4.507045745849609,0.7380547312327901
83,"Even our applications in our Iphones or other smartphones , our I-pad can easily revealed our locations .
",0,41.796071074349356,114.76584658911452,15.94031810760498,15.934310636017472,11.10854196548462,4.825768670532852,4.831776142120361,0.46280818463750145
84,"Every moves of us are being closely surveilled and followed once we stepped out of homes .
",0,40.582294262909635,93.1046848744154,12.950390815734863,12.887784853577614,8.745216369628906,4.142568483948708,4.205174446105957,0.7685118817506231
85,"Now , surveillance technology such as RFID is even invented to track people .
",0,34.097030327588776,73.58489105501212,13.394488334655762,13.392348672961816,9.415796995162964,3.9765516777988523,3.978691339492798,0.6910430034056007
86,"I agree to a great extent that RFID technology shall not be easily available for the public and taken for granted .
",0,35.37736942132778,107.01782801747322,11.342541694641113,10.933040142059326,7.909797668457031,3.023242473602295,3.432744026184082,0.9046546841022693
87,"On the other hand , I will also discuss the RFID shall be utilized for good purposes .
",0,32.23197781592498,72.72756069898605,12.141507148742676,11.940168663859367,9.92273497581482,2.017433688044548,2.2187721729278564,0.7008304342918082
88,"I agree that RFID technology shall not be made available to the public for easy abuse and distorted usage .
",0,36.420857562902526,97.11107051372528,11.285392761230469,10.833588600158691,8.097513198852539,2.7360754013061523,3.1878795623779297,0.8945849272859947
89,"First , our privacy is at threat .
",1,25.32275538041722,37.18422722816467,11.062076568603516,10.34778356552124,6.803896427154541,3.543887138366699,4.258180141448975,0.4156879623939317
90,"Though tracking devices such as the applications in our smartphones these days can add fun and entertainment to our fast-living paced livings , this can be a double-edged sword .
",0,45.938137137050084,176.49496274162084,13.580891609191895,13.569644282571971,9.078472137451172,4.4911721451207995,4.502419471740723,0.8263906912420087
91,"We revealed our locations , for our friends to catch up with us , however we can never know who is watching us out there secretly .
",0,34.561059679340104,101.54514491558075,11.960009574890137,11.874847829341888,9.409749269485474,2.465098559856415,2.550260305404663,0.6870360326248305
92,"Hackers become increasingly vicious , invading into our computer system , now with radio-frequency tracking device , this may fall into inappropriate hands for the wrong reasons .
",0,38.301160333454995,152.14685858786106,12.042997360229492,11.821107432246208,7.139289855957031,4.681817576289177,4.903707504272461,0.5814530143798139
93,"Every moves of us are easily tracked .
",0,25.72626491851406,39.74277138710022,10.785734176635742,10.113301038742065,6.232415199279785,3.8808858394622803,4.553318977355957,0.4484529164082339
94,"This is very hazardous .
",1,16.611548982560635,20.257261514663696,10.171010971069336,8.53518533706665,7.0382397174835205,1.4969456195831299,3.1327712535858154,0.4653519225624661
95,"No matter how good and how many security systems are there for us , the hackers are also increasingly improving their skills in terms of hacking and breaking the codes of the security system .
",0,33.13748229818527,129.7204759097658,10.688922882080078,10.683679404202849,7.255598545074463,3.428080859128386,3.4333243370056152,0.8521647774309706
96,"On the other hand , I think RFID can be useful when comes to appropriate handling and usage .
",0,37.41199302599529,87.90326718054712,12.569426536560059,12.55239505507052,9.078800439834595,3.4735946152359247,3.490626096725464,0.7179060700132714
97,"For example , this can be a very beneficial and useful device for police force to track crime suspects and terrorists for their movements , or contributing to more leads for solving a case .
",0,35.70630167650819,153.42708256840706,11.95584487915039,11.652864843606949,8.029653787612915,3.623211055994034,3.9261910915374756,0.7729394183741267
98,"Additionally , if appropriately used , this device can contributed to our scientific findings and research .
",0,38.86290670274168,80.3871668279171,16.703372955322266,16.280510634183884,12.39049482345581,3.890015810728073,4.312878131866455,0.41090346858039173
99,"In this , I mean that we can input this device implant into an animal or birds species , for us to track their movements and actions relating to our human research that can bring us to a new regime .
",0,43.12894531436734,194.27973954379559,12.524291038513184,12.511133000254631,8.151619911193848,4.359513089060783,4.372671127319336,0.8073372913400613
100,"RFID is indeed a great invention .
",1,20.299746885575587,35.212990403175354,7.3232622146606445,6.367632865905762,2.8619728088378906,3.505660057067871,4.461289405822754,0.6591682262823905
101,"It can benefit our mankind if appropriately used .
",0,33.12547080523291,54.22826951742172,14.292149543762207,13.364784300327301,8.349257946014404,5.015526354312897,5.942891597747803,0.7472034105707327
102,"However , I think such powerful device shall not be made easily available for the public or fall into the hands of 'ill-intentioned ' individuals .
",0,36.31875724535687,113.68343606125563,11.565136909484863,11.563062436878681,8.645865201950073,2.917197234928608,2.91927170753479,0.7597976790569183
103,"This will lead to more crimes and bring threats to our privacy .
",0,27.166763595680983,51.13907977938652,10.120726585388184,9.663088589906693,7.237699031829834,2.4253895580768585,2.8830275535583496,0.832613415118525
104,"RFID is used in many forms for example , transportation , homes and even offices .
",0,27.895303422853047,74.24014502763748,8.75312614440918,8.116734325885773,4.694414138793945,3.4223201870918274,4.058712005615234,0.5236926118056265
105,"Over these years , it had help humans to improve the accessibility in the forms of cards to gain access to certain places .
",0,39.9493467021133,120.334355505649,12.53592300415039,12.52990581607446,8.542651176452637,3.987254639621824,3.993271827697754,0.7803837666807638
106,"Other than using it on these areas , it is also been used as human implant or as a form of products .
",0,36.49891041371039,101.2226051222533,12.74011516571045,12.73101513274014,9.224068641662598,3.5069464910775423,3.5160465240478516,0.7702206670132986
107,"These implants and products are also been used as surveillance tools .
",0,32.20339334109519,61.121291518211365,13.088980674743652,12.0300794839859,8.824894905090332,3.205184578895569,4.26408576965332,0.8172191106845063
108,"For using as a surveillance tool , it could also be used in terms of surveys and statistics .
",0,33.02097759767125,74.41608045063913,11.813947677612305,11.799748146906495,8.340902328491211,3.458845818415284,3.4730453491210938,0.7179060700132714
109,"There are also medical tools that are more of implant into the human body for the basic medical research .
",0,35.59237869265293,93.6977790594101,13.977314949035645,13.327497720718384,9.290218353271484,4.037279367446899,4.68709659576416,0.8945849272859947
110,"Moreover , the use of RFID chip in tracking clothes were also very common sight in the service industry for the huge number of clothing to be identified and tracked the location of it at any one point .
",0,36.14501384842107,178.13612044323236,10.043408393859863,10.037634740583599,6.1461334228515625,3.891501317732036,3.897274971008301,0.8947128105636698
111,"When RFID had been used in the transportation needs in the form of ez-link cards , the ability to gain faster and easier access of the transportation needs had been seen over the years .
",0,44.72881472210012,178.39032998681068,14.246891975402832,14.237534925341606,11.352925777435303,2.8846091479063034,2.8939661979675293,0.8227043695059131
112,"This from also can be used as a tracking device where the places a person visited for the past few trips were all recorded by the system and the cards .
",0,36.75204342247293,133.13251841068268,10.882537841796875,10.787487983703613,7.8353800773620605,2.9521079063415527,3.0471577644348145,0.93330411901299
113,"This form of tracking is not harmful and disturbing to the society as it could be used to fight crimes to maintain law and order .
",0,32.824567975100784,106.09148086281493,10.958318710327148,10.952321547549218,7.042237997055054,3.9100835504941642,3.9160807132720947,0.919942412538118
114,"As this information is been well keep by the operators where they encrypt the data and used it in the proper form .
",0,42.18304298723729,119.1792858839035,13.90230941772461,13.274052619934082,9.35963249206543,3.9144201278686523,4.54267692565918,0.8158877326503872
115,"This also prevents the chances of normal hackers to get this information that were recorded for proper usages are misused for unlawful usages .
",0,39.99504212068267,153.8688034741208,12.72235107421875,12.71322871465236,6.855955123901367,5.857273590750992,5.866395950317383,0.9129657485960063
116,"Moreover , the use of the RFID for medical research is also been widely used in many countries .
",0,27.81768566358872,71.88821847736835,9.358169555664062,9.307355836033821,6.802980899810791,2.50437493622303,2.5551886558532715,0.7773745010088242
117,"These chips were also implanted under the human skin where it also helps to store the basic information of the person in it .
",0,31.14063792939322,98.21165126562119,9.5704345703125,9.27025580406189,6.1544718742370605,3.115783929824829,3.4159626960754395,0.9129657485960063
118,"This form of tools does not harm but it helps in the ability to identify any person who is not carrying any identification when comes to emergency .
",0,36.959239636144325,125.05140210688114,12.296514511108398,12.120172515511513,7.672755241394043,4.44741727411747,4.6237592697143555,0.850505601852578
119,"This important information may be needed to save the person life where their medical history was all recorded in the chip .
",0,32.50460964683205,99.92947086691856,9.736720085144043,9.326326936483383,5.830665111541748,3.495661824941635,3.906054973602295,0.9046546841022693
120,"Additionally , the service industry were also using it to track its clothes that were been used by their employees .
",0,29.81149400666133,90.94497048854828,9.839744567871094,8.884633302688599,5.198525905609131,3.6861073970794678,4.641218662261963,0.6964175548140908
121,"This is a scene seen in Resort World Sentosa .
",1,39.35598468983022,70.20982080698013,14.138931274414062,13.734433591365814,7.778587341308594,5.9558462500572205,6.360343933105469,0.7758953294014638
122,"The clothes were all implanted with an RFID tracking chip for easy identification and recording of the whereabouts the clothes is at .
",1,37.107995650519506,110.7802357673645,14.284587860107422,14.253691017627716,10.684481143951416,3.5692098736763,3.600106716156006,0.9089998905159377
123,"As their clothes were mass collected and washed by an external company , the ability to have a tracking system to know the whereabouts of their clothing helps in terms of the logistical hassle .
",0,43.488556073311315,176.4240002692677,12.462209701538086,12.45748540898785,8.701663494110107,3.7558219148777425,3.7605462074279785,0.8521647774309706
124,"Therefore , the usages of RFID chips were more useful to help the human in the basic needs or task that is required .
",0,37.30226327468286,131.07586205005646,12.29017162322998,11.168828248977661,7.570301055908203,3.598527193069458,4.719870567321777,0.825918740892312
125,"This form of tracking were also not harmful to any person where they much of these information were all used for helping a person then disrupt the lives of human race .
",0,42.92741470843272,176.5217019766569,14.140456199645996,14.016164794564247,8.277778625488281,5.738386169075966,5.862677574157715,0.8154057201645369
126,"Therefore I agree that the use of the RFID technology in tracking any person or product that would help the human race which also been mention above .
",0,37.98546650351661,139.67239499092102,13.314112663269043,13.25278615951538,9.400776624679565,3.8520095348358154,3.9133360385894775,0.8888214377548006
127,"I think that surveillance technology such as RFID ( radio-frequency identification ) can be used to track people .
",1,33.087479583791804,84.24651727080345,12.168844223022461,12.157832086086273,9.084055423736572,3.073776662349701,3.0847887992858887,0.6056699946775881
128,"Nowadays , with the rapid development of science and technology , the emerging technologies always contribute to human beings better living conditions .
",0,31.229784975570432,89.2786057293415,9.514739036560059,9.424498960375786,5.92417573928833,3.5003232210874557,3.5905632972717285,0.6788045408167876
129,"For example , the Internet has abridged the distance among people globally .
",0,35.12651545663361,71.97048591822386,12.405126571655273,12.376979630440474,8.807884693145752,3.5690949372947216,3.5972418785095215,0.6047621216273121
130,"Although we have to admit some bad effect which is brought up by the new technology , still the advantages of the new technologies can not be simply discarded .
",0,31.74376053720884,115.01091333478689,11.12490463256836,11.01800898462534,7.75612473487854,3.2618842497467995,3.3687798976898193,0.8263906912420087
