,Sentence,Label,weightedSum,sum,min,max/min,max/med,med/min,med
64,"Surveillance technology such as RFID has been used to track people may help to reduce the number of people who get lost .
",0,42.282966447031754,139.79089580662549,16.96971893310547,16.947475282475352,15.71702265739441,1.230452625080943,1.2526962757110596
65,"For example , there are always news on newspaper , report that some elderly get lost at certain place and their family are looking for him or her .
",0,37.80770612102146,184.28041756153107,10.506325721740723,10.415049776434898,8.2367103099823,2.1783394664525986,2.269615411758423
66,"The family members must be worrying a lot about the lost elderly , and with the help of police office , maybe they can find the elderly back , but it will take a long time , and a lot of energy to find someone in a country has a population about five million without knowing the exact location of that person .
",0,43.5404096342593,304.29331789910793,13.88943099975586,13.824031583964825,12.613781571388245,1.21025001257658,1.2756494283676147
67,"However , if the elderly has been implanted with RFID devices , then it will be much easier for the family to find him or her with the special serial number issued to each device differently .
",0,40.91832007983603,204.41593727469444,11.749700546264648,11.659415155649185,10.608039617538452,1.051375538110733,1.1416609287261963
68,"They can track the location of the device with the information provided by the RFID signals ; therefore find the location of the lost elderly in a shorter period of time .
",0,44.28156067200975,190.34149438887835,14.658342361450195,14.55710781365633,13.637415289878845,0.9196925237774849,1.02092707157135
69,"Surveillance technology such as RFID is not only useful to track the lost people but also useful to prevent the trading of children which happens in many developing countries .
",0,45.1679456424955,183.82342537492514,16.96971893310547,16.87685040384531,15.718096494674683,1.1587539091706276,1.2516224384307861
70,"It may be known that young children may be stolen by some agency that doing the business to trade the children .
",0,36.46174391922064,139.04192703962326,10.59379768371582,10.451533108949661,8.759180068969727,1.6923530399799347,1.8346176147460938
71,"For example , they may wait in the public area and wait for parents to bring their children out but did n't pay attention to the child , so that this kind of agency may bring the child to mountain area and sell him or her with a good price .
",0,43.893576758926,271.0910369316116,14.084619522094727,14.069564866833389,12.933573246002197,1.1359916208311915,1.1510462760925293
72,"Since this is happen more often in the country which is much larger than Singapore , it is even harder or maybe it is impossible for the parents to find the child back without knowing where the child has been brought to .
",0,38.844807727682586,208.62658462673426,13.623970031738281,13.541174046695232,12.246578097343445,1.2945959493517876,1.3773919343948364
73,"Since this may happen across province , and without any clue about the path that the child may went through .
",0,40.75701451895284,145.91807137429714,13.623970031738281,13.436617270112038,11.503965854644775,1.9326514154672623,2.120004177093506
74,"However , if the child has been installed with tracking device , more information will be provided along the way when the family is trying to find him or her back .
",0,39.379702741187266,181.6758705638349,12.269775390625,12.235268153250217,10.694052338600159,1.5412158146500587,1.5757230520248413
75,"Not only the details of location will be provided , but also may lead to find out the root of this kind of children trading agency and it helps to prevent more this kind of tragedy to happen on any family .
",0,41.5494064260854,232.9096525758505,12.818178176879883,12.777089953422546,11.853985786437988,0.9231041669845581,0.9641923904418945
76,"Surveillance technology will help to prevent the family to loss their member especially the elderly and the children which need to be pay more attention to .
",0,45.08472160848994,176.91053034365177,16.96971893310547,16.79035960137844,14.83484935760498,1.9555102437734604,2.1348695755004883
77,"As the technology increasingly advances , many of things that are regarded as impossible are turning into the 'possibles' .
",0,38.19580658088729,156.04335840046406,12.405694961547852,12.372590392827988,9.857702255249023,2.5148881375789642,2.547992706298828
78,"From internet , email to the most powerful surveillance technology , every step is advancement to not only the society but also the world 's achievements .
",0,43.727443738199476,181.37095408141613,14.434289932250977,14.24141351878643,12.092051982879639,2.1493615359067917,2.342237949371338
79,"People 's lives become from increasingly convenient to almost luxury , thanks to the implementation of increasingly technology available for the Man 's life .
",0,42.632296214769895,183.9834294244647,13.162036895751953,13.108176793903112,11.108307123184204,1.9998696707189083,2.053729772567749
80,"However , such rapid advancement technology though can be extremely useful to our daily life ; it can also cause the invisible or massive threats to our peaceful livings that can be out of our imaginations and estimations .
",0,43.29040696364131,278.6631419658661,12.825933456420898,12.767831735312939,10.9166841506958,1.851147584617138,1.9092493057250977
81,"Today , the surveillance technology has become almost manifest to wherever we go .
",0,38.86046726128874,108.09955459833145,12.350021362304688,12.079144328832626,10.223214626312256,1.8559297025203705,2.1268067359924316
82,"Take Singapore for example , these are installed from highly secured places such as Government sectors to working places , from condominiums to housing development board houses , and even from school canteens to toilets !
",0,54.647146798545094,305.35819736868143,18.041357040405273,17.976577542722225,15.002222299575806,2.9743552431464195,3.0391347408294678
83,"Even our applications in our Iphones or other smartphones , our I-pad can easily revealed our locations .
",0,42.793866083612485,160.7091812044382,13.737112045288086,13.630336061120033,10.639933109283447,2.990402951836586,3.0971789360046387
84,"Every moves of us are being closely surveilled and followed once we stepped out of homes .
",0,42.32810127725054,153.73486649990082,13.206135749816895,12.951226353645325,10.735814571380615,2.2154117822647095,2.4703211784362793
85,"Now , surveillance technology such as RFID is even invented to track people .
",0,39.20473593380321,116.58900365233421,14.447511672973633,14.292297601699829,11.270905494689941,3.0213921070098877,3.1766061782836914
86,"I agree to a great extent that RFID technology shall not be easily available for the public and taken for granted .
",0,39.94897036040172,148.68383038043976,13.679553031921387,13.583712816238403,11.430827617645264,2.1528851985931396,2.248725414276123
87,"On the other hand , I will also discuss the RFID shall be utilized for good purposes .
",0,40.380514790472276,134.6695374250412,13.509516716003418,13.29466301202774,11.548554062843323,1.7461089491844177,1.9609626531600952
88,"I agree that RFID technology shall not be made available to the public for easy abuse and distorted usage .
",0,41.671769095836474,140.6549210846424,13.049165725708008,12.884638026356697,11.02213454246521,1.8625034838914871,2.027031183242798
89,"First , our privacy is at threat .
",1,37.055275197044274,84.55049777030945,12.663676261901855,11.615925908088684,8.526662826538086,3.089263081550598,4.1370134353637695
90,"Though tracking devices such as the applications in our smartphones these days can add fun and entertainment to our fast-living paced livings , this can be a double-edged sword .
",0,48.004820453869456,228.4393815547228,15.868966102600098,15.707748010754585,13.75480604171753,1.952941969037056,2.1141600608825684
91,"We revealed our locations , for our friends to catch up with us , however we can never know who is watching us out there secretly .
",0,38.730722401778436,157.97704053670168,12.035320281982422,11.937218628823757,10.178167462348938,1.7590511664748192,1.8571528196334839
92,"Hackers become increasingly vicious , invading into our computer system , now with radio-frequency tracking device , this may fall into inappropriate hands for the wrong reasons .
",0,42.40149253876029,199.7950178384781,15.069499015808105,14.918727725744247,12.668704748153687,2.250022977590561,2.400794267654419
93,"Every moves of us are easily tracked .
",0,37.2436674787215,88.26442068815231,13.206135749816895,12.591262936592102,8.49825382232666,4.093009114265442,4.707881927490234
94,"This is very hazardous .
",1,28.5201985403927,54.91407787799835,10.293643951416016,9.478054165840149,5.634073257446289,3.84398090839386,4.659570693969727
95,"No matter how good and how many security systems are there for us , the hackers are also increasingly improving their skills in terms of hacking and breaking the codes of the security system .
",0,40.244436162255255,185.38959979638457,13.603862762451172,13.555333007127047,12.042301416397095,1.5130315907299519,1.5615613460540771
96,"On the other hand , I think RFID can be useful when comes to appropriate handling and usage .
",0,43.46709525404336,152.76508554816246,15.505305290222168,15.317753672599792,12.802309274673462,2.5154443979263306,2.702996015548706
97,"For example , this can be a very beneficial and useful device for police force to track crime suspects and terrorists for their movements , or contributing to more leads for solving a case .
",0,38.33078983619565,207.75063966214657,11.57252311706543,11.430699348449707,9.74626088142395,1.6844384670257568,1.8262622356414795
98,"Additionally , if appropriately used , this device can contributed to our scientific findings and research .
",0,43.669488139802006,140.1222858428955,14.627904891967773,14.338820904493332,12.251941680908203,2.086879223585129,2.3759632110595703
99,"In this , I mean that we can input this device implant into an animal or birds species , for us to track their movements and actions relating to our human research that can bring us to a new regime .
",0,41.20063918808462,237.76987979188561,12.574041366577148,12.525487195700407,10.536434173583984,1.9890530221164227,2.037607192993164
100,"RFID is indeed a great invention .
",1,39.995685365106326,87.54757308959961,17.618186950683594,17.126232147216797,12.51896333694458,4.607268810272217,5.099223613739014
101,"It can benefit our mankind if appropriately used .
",0,36.23938027230599,87.9692430794239,12.1486177444458,11.775979369878769,8.41173267364502,3.3642466962337494,3.7368850708007812
102,"However , I think such powerful device shall not be made easily available for the public or fall into the hands of 'ill-intentioned ' individuals .
",0,39.73672970636553,177.14574939757586,12.413137435913086,12.379164479672909,10.703731894493103,1.6754325851798058,1.709405541419983
103,"This will lead to more crimes and bring threats to our privacy .
",0,32.21095771804347,93.27885892987251,10.293643951416016,10.025867342948914,8.175495624542236,1.8503717184066772,2.1181483268737793
104,"RFID is used in many forms for example , transportation , homes and even offices .
",0,40.725152408418545,128.51226070523262,17.618186950683594,17.439384043216705,14.495661497116089,2.9437225461006165,3.122525453567505
105,"Over these years , it had help humans to improve the accessibility in the forms of cards to gain access to certain places .
",0,42.997251109361144,163.8882907703519,14.930957794189453,14.853118814527988,13.26929235458374,1.5838264599442482,1.661665439605713
106,"Other than using it on these areas , it is also been used as human implant or as a form of products .
",0,43.07573418991219,165.16999177634716,15.040170669555664,14.867663502693176,13.026673078536987,1.840990424156189,2.0134975910186768
107,"These implants and products are also been used as surveillance tools .
",0,38.3509006313937,99.83222138881683,14.002467155456543,13.83538880944252,11.721553802490234,2.1138350069522858,2.2809133529663086
108,"For using as a surveillance tool , it could also be used in terms of surveys and statistics .
",0,40.78488991521276,132.7659224718809,13.066051483154297,12.851790115237236,10.945087909698486,1.9067022055387497,2.1209635734558105
109,"There are also medical tools that are more of implant into the human body for the basic medical research .
",0,37.60952430080734,134.21510215848684,12.276366233825684,12.158879093825817,9.857295513153076,2.301583580672741,2.4190707206726074
110,"Moreover , the use of RFID chip in tracking clothes were also very common sight in the service industry for the huge number of clothing to be identified and tracked the location of it at any one point .
",0,43.59840812830921,247.9496326856315,13.378278732299805,13.340225499123335,11.638630867004395,1.7015946321189404,1.7396478652954102
111,"When RFID had been used in the transportation needs in the form of ez-link cards , the ability to gain faster and easier access of the transportation needs had been seen over the years .
",0,41.73639947170948,216.97352121770382,14.370237350463867,14.233163833618164,12.843805313110352,1.3893585205078125,1.5264320373535156
112,"This from also can be used as a tracking device where the places a person visited for the past few trips were all recorded by the system and the cards .
",0,40.557203460452726,195.01903402805328,11.345687866210938,11.04592752456665,9.677319645881653,1.3686078786849976,1.6683682203292847
113,"This form of tracking is not harmful and disturbing to the society as it could be used to fight crimes to maintain law and order .
",0,38.23870204601475,152.49132318794727,11.96015739440918,11.71997256577015,10.350410103797913,1.3695624619722366,1.609747290611267
114,"As this information is been well keep by the operators where they encrypt the data and used it in the proper form .
",0,40.09552247622849,168.00704635679722,12.405694961547852,12.22203315794468,10.67659616470337,1.5454369932413101,1.7290987968444824
115,"This also prevents the chances of normal hackers to get this information that were recorded for proper usages are misused for unlawful usages .
",0,38.70989099761484,194.0489409789443,10.979689598083496,10.877512834966183,8.411439180374146,2.466073654592037,2.5682504177093506
116,"Moreover , the use of the RFID for medical research is also been widely used in many countries .
",0,40.57341713964958,135.04778346419334,13.019477844238281,12.857908353209496,10.87165641784668,1.9862519353628159,2.1478214263916016
117,"These chips were also implanted under the human skin where it also helps to store the basic information of the person in it .
",0,38.06893383256777,146.58885531127453,13.14940071105957,12.89966793358326,11.70093309879303,1.1987348347902298,1.4484676122665405
118,"This form of tools does not harm but it helps in the ability to identify any person who is not carrying any identification when comes to emergency .
",0,36.470685134987185,170.26867824047804,10.797874450683594,10.675152786076069,9.078055739402771,1.5970970466732979,1.7198187112808228
119,"This important information may be needed to save the person life where their medical history was all recorded in the chip .
",0,38.25075333584003,144.0851723253727,12.029777526855469,11.752383559942245,9.958944082260132,1.7934394776821136,2.070833444595337
120,"Additionally , the service industry were also using it to track its clothes that were been used by their employees .
",0,40.31122426203147,149.95876148343086,12.459120750427246,12.181670427322388,10.778997421264648,1.4026730060577393,1.6801233291625977
121,"This is a scene seen in Resort World Sentosa .
",1,43.4833058413642,124.00723588466644,13.934897422790527,13.440372824668884,9.2753267288208,4.1650460958480835,4.659570693969727
122,"The clothes were all implanted with an RFID tracking chip for easy identification and recording of the whereabouts the clothes is at .
",1,46.129819608954044,173.00401629507542,14.99390697479248,14.819299384951591,12.80886459350586,2.010434791445732,2.185042381286621
123,"As their clothes were mass collected and washed by an external company , the ability to have a tracking system to know the whereabouts of their clothing helps in terms of the logistical hassle .
",0,43.528432526187174,218.1552658379078,12.484540939331055,12.45088018476963,10.909549236297607,1.541330948472023,1.5749917030334473
124,"Therefore , the usages of RFID chips were more useful to help the human in the basic needs or task that is required .
",0,42.712349263859956,192.3995067924261,13.19529914855957,13.020638197660446,10.197705507278442,2.822932690382004,2.997593641281128
125,"This form of tracking were also not harmful to any person where they much of these information were all used for helping a person then disrupt the lives of human race .
",0,42.41984683580299,214.6968549862504,12.789725303649902,12.74367655068636,11.201293468475342,1.5423830822110176,1.5884318351745605
126,"Therefore I agree that the use of the RFID technology in tracking any person or product that would help the human race which also been mention above .
",0,42.67902152796581,194.62452201545238,13.48538875579834,13.339106649160385,11.370496034622192,1.9686106145381927,2.1148927211761475
127,"I think that surveillance technology such as RFID ( radio-frequency identification ) can be used to track people .
",1,35.327735374953654,124.55864468216896,11.97679615020752,11.840898051857948,9.897820711135864,1.943077340722084,2.0789754390716553
128,"Nowadays , with the rapid development of science and technology , the emerging technologies always contribute to human beings better living conditions .
",0,37.60784074996296,156.06853331625462,11.60372543334961,11.435974434018135,9.516270160675049,1.9197042733430862,2.0874552726745605
129,"For example , the Internet has abridged the distance among people globally .
",0,40.3794231877821,141.07445396482944,11.784850120544434,11.572692081332207,7.623844146728516,3.948847934603691,4.161005973815918
130,"Although we have to admit some bad effect which is brought up by the new technology , still the advantages of the new technologies can not be simply discarded .
",0,37.49530803860574,164.73128405585885,13.236518859863281,13.196317594498396,12.086247324943542,1.1100702695548534,1.1502715349197388
131,"Back to the surveillance technology , people may say it leaks their privacy or personal life .
",0,40.38417834560471,137.44202452898026,14.18407154083252,13.910102665424347,10.712899684906006,3.197202980518341,3.4711718559265137
132,"Compared to this disadvantage , we should think about what the advantages it has make available for human beings .
",0,38.274294391023716,131.76698887348175,15.724447250366211,15.593103662133217,13.101248741149902,2.4918549209833145,2.6231985092163086
133,"It can provide a safe , convenient , identifiable environment .
",0,31.52228395068334,82.6739793419838,10.59379768371582,10.020674765110016,8.10415244102478,1.9165223240852356,2.48964524269104
134,"Tracking people using surveillance technology can make better security of people 's life .
",0,40.55641443749643,112.97138586640358,16.22120475769043,15.830990314483643,13.331708431243896,2.499281883239746,2.889496326446533
135,"For the old people , if they are alone at home , one day , they want to go out for a walk .
",0,34.74240219581068,129.30734582990408,10.780879974365234,10.69955312460661,8.925138473510742,1.7744146510958672,1.8557415008544922
136,"In case , they have some accident like heart attack , the track of them will show there is something wrong .
",1,39.71771418976462,156.12251229584217,11.95722484588623,11.886169448494911,9.30085802078247,2.5853114277124405,2.6563668251037598
137,"The people can get there as soon as possible to save them .
",0,32.04547981611707,91.05522791296244,11.503695487976074,11.467652656137943,8.8488028049469,2.618849851191044,2.654892683029175
138,"For the young people , parents do not need to worry about where my kids will go after the school .
",0,32.95267249344345,117.30277390778065,10.506325721740723,10.362081736326218,8.886011481285095,1.4760702550411224,1.6203142404556274
139,"By investigating the track by the surveillance technology , they can easily figure out where are their kids now and know roughly what they are doing .
",0,42.52850874972491,164.54790590703487,13.962298393249512,13.797811135649681,12.023139476776123,1.774671658873558,1.9391589164733887
140,"On the other hand , due to the track of people , the police can better know a person 's daily schedule .
",0,39.311166911738496,158.68713109195232,13.509516716003418,13.350139990448952,11.532828450202942,1.8173115402460098,1.976688265800476
141,"It gives the police a better control of the criminal .
",0,32.10763003800437,83.8385574221611,10.59379768371582,9.892059743404388,8.117700815200806,1.7743589282035828,2.4760968685150146
142,"All these contributions by using the surveillance technology to track make the environment safer .
",0,39.50352576274226,118.54719856381416,12.220401763916016,12.078672543168068,10.194769859313965,1.883902683854103,2.025631904602051
143,"Tracking people using surveillance technology can make people 's life more convenient and identifiable .
",0,46.98936627147136,136.2787116765976,16.22120475769043,15.904795110225677,13.320104360580444,2.584690749645233,2.9011003971099854
